Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Fully_Equipped_Kitchen,Province,Municipality,Price_Group,Price_Group_Per_Region
498000.0,2060,HOUSE,APARTMENT_BLOCK,GOOD,4.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
149000.0,4020,APARTMENT,APARTMENT,AS_NEW,1.0,False,Luik,Wandre,100000-200000,Luik_100000-200000
159000.0,5540,HOUSE,HOUSE,GOOD,3.0,False,Namen,Waulsort,100000-200000,Namen_100000-200000
199000.0,3010,APARTMENT,KOT,GOOD,1.0,False,Vlaams-Brabant,Kessel-Lo,100000-200000,Vlaams-Brabant_100000-200000
432700.0,8740,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Pittem,350000-550000,West-Vlaanderen_350000-550000
310000.0,2800,HOUSE,HOUSE,GOOD,4.0,True,Antwerpen,Walem,200000-350000,Antwerpen_200000-350000
285000.0,1370,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Waals-Brabant,Zétrud-Lumay,200000-350000,Waals-Brabant_200000-350000
388000.0,8680,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Zande,350000-550000,West-Vlaanderen_350000-550000
199000.0,4420,HOUSE,HOUSE,JUST_RENOVATED,2.0,False,Luik,Tilleur,100000-200000,Luik_100000-200000
320000.0,9050,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Ledeberg,200000-350000,Oost-Vlaanderen_200000-350000
90000.0,7140,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Henegouwen,Morlanwelz-Mariemont,0-100000,Henegouwen_0-100000
195000.0,1040,APARTMENT,APARTMENT,TO_RENOVATE,1.0,False,Brussel,Etterbeek,100000-200000,Brussel_100000-200000
790000.0,9700,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,False,Oost-Vlaanderen,Welden,750000-950000,Oost-Vlaanderen_750000-950000
130000.0,6040,APARTMENT,APARTMENT,GOOD,2.0,False,Henegouwen,Jumet,100000-200000,Henegouwen_100000-200000
298000.0,4140,HOUSE,HOUSE,GOOD,4.0,False,Luik,Sprimont,200000-350000,Luik_200000-350000
285000.0,8000,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Koolkerke,200000-350000,West-Vlaanderen_200000-350000
219000.0,4020,APARTMENT,APARTMENT,GOOD,2.0,False,Luik,Wandre,200000-350000,Luik_200000-350000
321949.0,9800,HOUSE,HOUSE,GOOD,3.0,False,Oost-Vlaanderen,Zeveren,200000-350000,Oost-Vlaanderen_200000-350000
465000.0,2400,HOUSE,HOUSE,GOOD,4.0,False,Antwerpen,Mol,350000-550000,Antwerpen_350000-550000
495000.0,2800,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Antwerpen,Walem,350000-550000,Antwerpen_350000-550000
359900.0,2140,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3.0,False,Antwerpen,Borgerhout,350000-550000,Antwerpen_350000-550000
395000.0,8820,HOUSE,VILLA,AS_NEW,3.0,False,West-Vlaanderen,Torhout,350000-550000,West-Vlaanderen_350000-550000
189000.0,3970,APARTMENT,APARTMENT,AS_NEW,2.0,True,Limburg,Leopoldsburg,100000-200000,Limburg_100000-200000
399000.0,1050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,True,Brussel,Elsene,350000-550000,Brussel_350000-550000
339000.0,2930,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Antwerpen,Brasschaat,200000-350000,Antwerpen_200000-350000
595000.0,3090,HOUSE,VILLA,GOOD,4.0,True,Vlaams-Brabant,Overijse,550000-750000,Vlaams-Brabant_550000-750000
219000.0,8500,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Kortrijk,200000-350000,West-Vlaanderen_200000-350000
269000.0,2610,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2.0,False,Antwerpen,Wilrijk,200000-350000,Antwerpen_200000-350000
415000.0,2930,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,False,Antwerpen,Brasschaat,350000-550000,Antwerpen_350000-550000
395000.0,8750,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Zwevezele,350000-550000,West-Vlaanderen_350000-550000
420000.0,6740,HOUSE,HOUSE,AS_NEW,3.0,False,Luxemburg,Villers-Sur-Semois,350000-550000,Luxemburg_350000-550000
520000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Westkapelle,350000-550000,West-Vlaanderen_350000-550000
575000.0,2018,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Antwerpen,550000-750000,Antwerpen_550000-750000
409000.0,9250,HOUSE,HOUSE,AS_NEW,2.0,False,Oost-Vlaanderen,Waasmunster,350000-550000,Oost-Vlaanderen_350000-550000
355000.0,8400,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Zandvoorde,350000-550000,West-Vlaanderen_350000-550000
465000.0,3020,HOUSE,HOUSE,JUST_RENOVATED,4.0,True,Vlaams-Brabant,Winksele,350000-550000,Vlaams-Brabant_350000-550000
225000.0,6750,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Luxemburg,Signeulx,200000-350000,Luxemburg_200000-350000
355000.0,1070,HOUSE,HOUSE,GOOD,3.0,False,Brussel,Anderlecht,350000-550000,Brussel_350000-550000
349000.0,9100,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Oost-Vlaanderen,Sint-niklaas,200000-350000,Oost-Vlaanderen_200000-350000
248000.0,2840,APARTMENT,APARTMENT,AS_NEW,2.0,False,Antwerpen,Terhagen,200000-350000,Antwerpen_200000-350000
369000.0,8680,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Zande,350000-550000,West-Vlaanderen_350000-550000
275000.0,9060,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,False,Oost-Vlaanderen,Zelzate,200000-350000,Oost-Vlaanderen_200000-350000
389000.0,1210,APARTMENT,APARTMENT,AS_NEW,2.0,True,Brussel,Sint-Joost-ten-Node,350000-550000,Brussel_350000-550000
169000.0,1300,APARTMENT,APARTMENT,GOOD,1.0,False,Waals-Brabant,Wavre,100000-200000,Waals-Brabant_100000-200000
299000.0,8470,APARTMENT,DUPLEX,JUST_RENOVATED,4.0,False,West-Vlaanderen,Zevekote,200000-350000,West-Vlaanderen_200000-350000
115000.0,5530,HOUSE,COUNTRY_COTTAGE,GOOD,1.0,False,Namen,Yvoir,100000-200000,Namen_100000-200000
210000.0,4100,HOUSE,HOUSE,JUST_RENOVATED,4.0,False,Luik,Seraing,200000-350000,Luik_200000-350000
325000.0,2650,APARTMENT,APARTMENT,AS_NEW,1.0,False,Antwerpen,Edegem,200000-350000,Antwerpen_200000-350000
749000.0,2640,HOUSE,EXCEPTIONAL_PROPERTY,GOOD,4.0,True,Antwerpen,Mortsel,550000-750000,Antwerpen_550000-750000
420000.0,8920,HOUSE,HOUSE,TO_RENOVATE,4.0,False,West-Vlaanderen,Poelkapelle,350000-550000,West-Vlaanderen_350000-550000
149500.0,2140,APARTMENT,APARTMENT,GOOD,1.0,False,Antwerpen,Borgerhout,100000-200000,Antwerpen_100000-200000
345000.0,9470,HOUSE,TOWN_HOUSE,GOOD,2.0,True,Oost-Vlaanderen,Denderleeuw,200000-350000,Oost-Vlaanderen_200000-350000
175000.0,7700,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Henegouwen,Moeskroen,100000-200000,Henegouwen_100000-200000
835000.0,9250,HOUSE,VILLA,AS_NEW,4.0,True,Oost-Vlaanderen,Waasmunster,750000-950000,Oost-Vlaanderen_750000-950000
525000.0,3920,HOUSE,HOUSE,GOOD,3.0,False,Limburg,Lommel,350000-550000,Limburg_350000-550000
199000.0,5000,APARTMENT,APARTMENT,GOOD,2.0,False,Namen,Namur,100000-200000,Namen_100000-200000
750939.0,3000,APARTMENT,DUPLEX,AS_NEW,3.0,False,Vlaams-Brabant,Leuven,750000-950000,Vlaams-Brabant_750000-950000
355000.0,9051,APARTMENT,APARTMENT,GOOD,2.0,True,Oost-Vlaanderen,Sint-Denijs-Westrem,350000-550000,Oost-Vlaanderen_350000-550000
310778.0,9200,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Sint-Gillis-Dendermonde,200000-350000,Oost-Vlaanderen_200000-350000
395000.0,1370,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2.0,False,Waals-Brabant,Zétrud-Lumay,350000-550000,Waals-Brabant_350000-550000
349000.0,4000,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Luik,Rocourt,200000-350000,Luik_200000-350000
269000.0,1210,APARTMENT,APARTMENT,GOOD,1.0,False,Brussel,Sint-Joost-ten-Node,200000-350000,Brussel_200000-350000
545000.0,3690,HOUSE,VILLA,GOOD,4.0,False,Limburg,Zutendaal,350000-550000,Limburg_350000-550000
799000.0,8300,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Westkapelle,750000-950000,West-Vlaanderen_750000-950000
295000.0,4610,HOUSE,BUNGALOW,TO_BE_DONE_UP,3.0,False,Luik,Queue-Du-Bois,200000-350000,Luik_200000-350000
415000.0,1200,APARTMENT,APARTMENT,AS_NEW,3.0,False,Brussel,Sint-lambrechts-woluwe,350000-550000,Brussel_350000-550000
395220.0,3730,HOUSE,MIXED_USE_BUILDING,GOOD,3.0,False,Limburg,Werm,350000-550000,Limburg_350000-550000
338000.0,2280,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Grobbendonk,200000-350000,Antwerpen_200000-350000
150000.0,4101,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,False,Luik,Jemeppe-Sur-Meuse,100000-200000,Luik_100000-200000
329000.0,7730,HOUSE,HOUSE,AS_NEW,4.0,False,Henegouwen,Saint-Léger,200000-350000,Henegouwen_200000-350000
285000.0,9000,APARTMENT,DUPLEX,GOOD,1.0,False,Oost-Vlaanderen,Gent,200000-350000,Oost-Vlaanderen_200000-350000
230000.0,4400,APARTMENT,APARTMENT,TO_RESTORE,2.0,False,Luik,Mons-Lez-Liège,200000-350000,Luik_200000-350000
415000.0,8420,APARTMENT,GROUND_FLOOR,GOOD,2.0,False,West-Vlaanderen,Wenduine,350000-550000,West-Vlaanderen_350000-550000
785000.0,2018,HOUSE,APARTMENT_BLOCK,GOOD,4.0,False,Antwerpen,Antwerpen,750000-950000,Antwerpen_750000-950000
129000.0,8420,APARTMENT,GROUND_FLOOR,GOOD,2.0,False,West-Vlaanderen,Wenduine,100000-200000,West-Vlaanderen_100000-200000
595000.0,1730,HOUSE,HOUSE,GOOD,4.0,False,Vlaams-Brabant,Mollem,550000-750000,Vlaams-Brabant_550000-750000
144000.0,9100,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Sint-niklaas,100000-200000,Oost-Vlaanderen_100000-200000
449000.0,7700,HOUSE,VILLA,AS_NEW,3.0,False,Henegouwen,Moeskroen,350000-550000,Henegouwen_350000-550000
279000.0,1000,APARTMENT,APARTMENT,GOOD,1.0,False,Brussel,Brussel,200000-350000,Brussel_200000-350000
419000.0,2100,HOUSE,APARTMENT_BLOCK,GOOD,3.0,False,Antwerpen,Deurne,350000-550000,Antwerpen_350000-550000
199000.0,8310,APARTMENT,APARTMENT,GOOD,2.0,True,West-Vlaanderen,Sint-Kruis,100000-200000,West-Vlaanderen_100000-200000
279000.0,4020,HOUSE,HOUSE,GOOD,3.0,False,Luik,Wandre,200000-350000,Luik_200000-350000
249000.0,2100,APARTMENT,APARTMENT,AS_NEW,2.0,False,Antwerpen,Deurne,200000-350000,Antwerpen_200000-350000
529000.0,1000,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,False,Brussel,Brussel,350000-550000,Brussel_350000-550000
450000.0,9255,APARTMENT,PENTHOUSE,AS_NEW,2.0,True,Oost-Vlaanderen,Opdorp,350000-550000,Oost-Vlaanderen_350000-550000
649000.0,9300,APARTMENT,APARTMENT,TO_BE_DONE_UP,3.0,True,Oost-Vlaanderen,Aalst,550000-750000,Oost-Vlaanderen_550000-750000
255000.0,8880,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Sint-Eloois-Winkel,200000-350000,West-Vlaanderen_200000-350000
299000.0,8370,HOUSE,HOUSE,GOOD,2.0,False,West-Vlaanderen,Uitkerke,200000-350000,West-Vlaanderen_200000-350000
210000.0,4340,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Luik,Villers-L'Evêque,200000-350000,Luik_200000-350000
155000.0,7024,HOUSE,HOUSE,GOOD,4.0,False,Henegouwen,Ciply,100000-200000,Henegouwen_100000-200000
149000.0,7730,APARTMENT,APARTMENT,GOOD,2.0,False,Henegouwen,Saint-Léger,100000-200000,Henegouwen_100000-200000
349000.0,2000,APARTMENT,GROUND_FLOOR,GOOD,2.0,False,Antwerpen,Antwerpen,200000-350000,Antwerpen_200000-350000
299000.0,6790,HOUSE,HOUSE,GOOD,3.0,False,Luxemburg,Aubange,200000-350000,Luxemburg_200000-350000
356000.0,1000,APARTMENT,APARTMENT,AS_NEW,2.0,False,Brussel,Brussel,350000-550000,Brussel_350000-550000
845000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,True,West-Vlaanderen,Westkapelle,750000-950000,West-Vlaanderen_750000-950000
348000.0,9700,APARTMENT,APARTMENT,GOOD,3.0,False,Oost-Vlaanderen,Welden,200000-350000,Oost-Vlaanderen_200000-350000
560000.0,8300,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Westkapelle,550000-750000,West-Vlaanderen_550000-750000
239000.0,3000,APARTMENT,FLAT_STUDIO,AS_NEW,1.0,False,Vlaams-Brabant,Leuven,200000-350000,Vlaams-Brabant_200000-350000
599000.0,1000,APARTMENT,LOFT,AS_NEW,2.0,False,Brussel,Brussel,550000-750000,Brussel_550000-750000
429000.0,2400,HOUSE,COUNTRY_COTTAGE,TO_RENOVATE,4.0,False,Antwerpen,Mol,350000-550000,Antwerpen_350000-550000
329000.0,6800,HOUSE,HOUSE,GOOD,3.0,False,Luxemburg,Sainte-Marie-Chevigny,200000-350000,Luxemburg_200000-350000
325000.0,1785,HOUSE,HOUSE,GOOD,2.0,False,Vlaams-Brabant,Merchtem,200000-350000,Vlaams-Brabant_200000-350000
295000.0,8500,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Kortrijk,200000-350000,West-Vlaanderen_200000-350000
345000.0,9030,APARTMENT,PENTHOUSE,GOOD,2.0,False,Oost-Vlaanderen,Mariakerke,200000-350000,Oost-Vlaanderen_200000-350000
475000.0,1370,HOUSE,VILLA,GOOD,3.0,False,Waals-Brabant,Zétrud-Lumay,350000-550000,Waals-Brabant_350000-550000
129000.0,9300,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Oost-Vlaanderen,Aalst,100000-200000,Oost-Vlaanderen_100000-200000
449000.0,2000,HOUSE,HOUSE,AS_NEW,2.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
379380.0,8790,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Waregem,350000-550000,West-Vlaanderen_350000-550000
358733.0,3800,HOUSE,HOUSE,GOOD,3.0,False,Limburg,Zepperen,350000-550000,Limburg_350000-550000
125000.0,29754,HOUSE,HOUSE,GOOD,3.0,False,Unknown,Unknown,100000-200000,Unknown_100000-200000
535000.0,2018,APARTMENT,APARTMENT,AS_NEW,2.0,True,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
89000.0,4102,HOUSE,HOUSE,GOOD,1.0,False,Luik,Ougrée,0-100000,Luik_0-100000
265000.0,8310,HOUSE,HOUSE,GOOD,2.0,False,West-Vlaanderen,Sint-Kruis,200000-350000,West-Vlaanderen_200000-350000
188000.0,9190,HOUSE,HOUSE,TO_RENOVATE,3.0,False,Oost-Vlaanderen,Stekene,100000-200000,Oost-Vlaanderen_100000-200000
295000.0,8670,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Wulpen,200000-350000,West-Vlaanderen_200000-350000
139000.0,8400,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,False,West-Vlaanderen,Zandvoorde,100000-200000,West-Vlaanderen_100000-200000
745000.0,8301,APARTMENT,APARTMENT,AS_NEW,3.0,False,West-Vlaanderen,Ramskapelle,550000-750000,West-Vlaanderen_550000-750000
450000.0,1000,HOUSE,MIXED_USE_BUILDING,AS_NEW,3.0,False,Brussel,Brussel,350000-550000,Brussel_350000-550000
159000.0,9451,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Oost-Vlaanderen,Kerksken,100000-200000,Oost-Vlaanderen_100000-200000
155000.0,1070,APARTMENT,APARTMENT,GOOD,1.0,False,Brussel,Anderlecht,100000-200000,Brussel_100000-200000
350000.0,1210,APARTMENT,GROUND_FLOOR,GOOD,3.0,True,Brussel,Sint-Joost-ten-Node,200000-350000,Brussel_200000-350000
449000.0,2000,APARTMENT,APARTMENT,GOOD,3.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
649000.0,8670,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Wulpen,550000-750000,West-Vlaanderen_550000-750000
539000.0,9000,APARTMENT,APARTMENT,AS_NEW,3.0,True,Oost-Vlaanderen,Gent,350000-550000,Oost-Vlaanderen_350000-550000
297000.0,4000,APARTMENT,APARTMENT,TO_RENOVATE,4.0,False,Luik,Rocourt,200000-350000,Luik_200000-350000
339000.0,2160,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,False,Antwerpen,Wommelgem,200000-350000,Antwerpen_200000-350000
269000.0,8511,HOUSE,BUNGALOW,GOOD,3.0,False,West-Vlaanderen,Aalbeke,200000-350000,West-Vlaanderen_200000-350000
395000.0,9185,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Wachtebeke,350000-550000,Oost-Vlaanderen_350000-550000
425000.0,8510,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Rollegem,350000-550000,West-Vlaanderen_350000-550000
349000.0,8400,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Zandvoorde,200000-350000,West-Vlaanderen_200000-350000
229000.0,9600,HOUSE,HOUSE,AS_NEW,4.0,True,Oost-Vlaanderen,Ronse,200000-350000,Oost-Vlaanderen_200000-350000
415000.0,4551 TM,HOUSE,BUNGALOW,GOOD,4.0,False,Unknown,Unknown,350000-550000,Unknown_350000-550000
399000.0,1760,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,True,Vlaams-Brabant,Strijtem,350000-550000,Vlaams-Brabant_350000-550000
349000.0,1470,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,False,Waals-Brabant,Genappe,200000-350000,Waals-Brabant_200000-350000
179000.0,4500,HOUSE,HOUSE,GOOD,3.0,False,Luik,Tihange,100000-200000,Luik_100000-200000
270000.0,8400,APARTMENT,APARTMENT,TO_RENOVATE,2.0,False,West-Vlaanderen,Zandvoorde,200000-350000,West-Vlaanderen_200000-350000
645000.0,1000,APARTMENT,PENTHOUSE,JUST_RENOVATED,2.0,False,Brussel,Brussel,550000-750000,Brussel_550000-750000
445000.0,2018,APARTMENT,DUPLEX,GOOD,3.0,False,Antwerpen,Antwerpen,350000-550000,Antwerpen_350000-550000
425000.0,1050,APARTMENT,DUPLEX,GOOD,2.0,True,Brussel,Elsene,350000-550000,Brussel_350000-550000
349000.0,2800,HOUSE,HOUSE,TO_RENOVATE,4.0,False,Antwerpen,Walem,200000-350000,Antwerpen_200000-350000
375000.0,4000,HOUSE,VILLA,GOOD,3.0,False,Luik,Rocourt,350000-550000,Luik_350000-550000
199000.0,9320,HOUSE,HOUSE,GOOD,2.0,False,Oost-Vlaanderen,Nieuwerkerken,100000-200000,Oost-Vlaanderen_100000-200000
469000.0,1180,APARTMENT,DUPLEX,JUST_RENOVATED,1.0,True,Brussel,Ukkel,350000-550000,Brussel_350000-550000
365000.0,9820,APARTMENT,APARTMENT,AS_NEW,2.0,False,Oost-Vlaanderen,Schelderode,350000-550000,Oost-Vlaanderen_350000-550000
224000.0,2870,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Ruisbroek,200000-350000,Antwerpen_200000-350000
239000.0,7712,HOUSE,HOUSE,JUST_RENOVATED,3.0,False,Henegouwen,Herseaux,200000-350000,Henegouwen_200000-350000
275000.0,1050,APARTMENT,FLAT_STUDIO,AS_NEW,1.0,False,Brussel,Elsene,200000-350000,Brussel_200000-350000
320000.0,1650,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Vlaams-Brabant,Beersel,200000-350000,Vlaams-Brabant_200000-350000
474650.0,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,True,Vlaams-Brabant,Kraainem,350000-550000,Vlaams-Brabant_350000-550000
224750.0,9961,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Boekhoute,200000-350000,Oost-Vlaanderen_200000-350000
349000.0,8900,APARTMENT,APARTMENT,AS_NEW,3.0,False,West-Vlaanderen,Sint-Jan,200000-350000,West-Vlaanderen_200000-350000
150000.0,7608,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Henegouwen,Wiers,100000-200000,Henegouwen_100000-200000
440000.0,8301,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Ramskapelle,350000-550000,West-Vlaanderen_350000-550000
295000.0,8810,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Lichtervelde,200000-350000,West-Vlaanderen_200000-350000
522500.0,1200,APARTMENT,APARTMENT,AS_NEW,2.0,True,Brussel,Sint-lambrechts-woluwe,350000-550000,Brussel_350000-550000
235000.0,4730,HOUSE,BUNGALOW,JUST_RENOVATED,2.0,False,Luik,Raeren,200000-350000,Luik_200000-350000
429000.0,2580,HOUSE,HOUSE,GOOD,3.0,False,Antwerpen,Putte,350000-550000,Antwerpen_350000-550000
25000.0,4540,HOUSE,HOUSE,GOOD,4.0,False,Luik,Ombret,0-100000,Luik_0-100000
399000.0,9041,HOUSE,HOUSE,AS_NEW,3.0,False,Oost-Vlaanderen,Oostakker,350000-550000,Oost-Vlaanderen_350000-550000
165000.0,4610,HOUSE,HOUSE,AS_NEW,2.0,False,Luik,Queue-Du-Bois,100000-200000,Luik_100000-200000
299000.0,9300,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Aalst,200000-350000,Oost-Vlaanderen_200000-350000
665000.0,1180,HOUSE,HOUSE,GOOD,4.0,False,Brussel,Ukkel,550000-750000,Brussel_550000-750000
399000.0,8530,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Harelbeke,350000-550000,West-Vlaanderen_350000-550000
245000.0,5300,APARTMENT,APARTMENT,GOOD,2.0,False,Namen,Vezin,200000-350000,Namen_200000-350000
396353.0,9190,HOUSE,HOUSE,AS_NEW,3.0,False,Oost-Vlaanderen,Stekene,350000-550000,Oost-Vlaanderen_350000-550000
315000.0,8870,HOUSE,HOUSE,GOOD,3.0,False,West-Vlaanderen,Kachtem,200000-350000,West-Vlaanderen_200000-350000
256000.0,9450,APARTMENT,APARTMENT,GOOD,2.0,False,Oost-Vlaanderen,Heldergem,200000-350000,Oost-Vlaanderen_200000-350000
174000.0,2100,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Deurne,100000-200000,Antwerpen_100000-200000
355000.0,9051,APARTMENT,APARTMENT,GOOD,3.0,True,Oost-Vlaanderen,Sint-Denijs-Westrem,350000-550000,Oost-Vlaanderen_350000-550000
438000.0,3680,HOUSE,HOUSE,GOOD,3.0,False,Limburg,Opoeteren,350000-550000,Limburg_350000-550000
300000.0,1080,APARTMENT,APARTMENT,GOOD,2.0,True,Brussel,Sint-jans-molenbeek,200000-350000,Brussel_200000-350000
195000.0,2170,APARTMENT,APARTMENT,GOOD,2.0,False,Antwerpen,Merksem,100000-200000,Antwerpen_100000-200000
635000.0,3010,HOUSE,HOUSE,AS_NEW,3.0,False,Vlaams-Brabant,Kessel-Lo,550000-750000,Vlaams-Brabant_550000-750000
739000.0,8300,APARTMENT,APARTMENT,AS_NEW,3.0,True,West-Vlaanderen,Westkapelle,550000-750000,West-Vlaanderen_550000-750000
415000.0,9940,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Sleidinge,350000-550000,Oost-Vlaanderen_350000-550000
445000.0,8000,HOUSE,HOUSE,GOOD,3.0,True,West-Vlaanderen,Koolkerke,350000-550000,West-Vlaanderen_350000-550000
305000.0,9160,HOUSE,HOUSE,TO_RENOVATE,2.0,False,Oost-Vlaanderen,Lokeren,200000-350000,Oost-Vlaanderen_200000-350000
385000.0,1082,HOUSE,OTHER_PROPERTY,GOOD,2.0,False,Brussel,Sint-agatha-berchem,350000-550000,Brussel_350000-550000
249000.0,1140,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Evere,200000-350000,Brussel_200000-350000
609987.0,9800,HOUSE,HOUSE,GOOD,4.0,False,Oost-Vlaanderen,Zeveren,550000-750000,Oost-Vlaanderen_550000-750000
375000.0,2640,HOUSE,HOUSE,GOOD,2.0,False,Antwerpen,Mortsel,350000-550000,Antwerpen_350000-550000
450000.0,7911,HOUSE,MIXED_USE_BUILDING,GOOD,3.0,False,Henegouwen,Oeudeghien,350000-550000,Henegouwen_350000-550000
275000.0,1030,APARTMENT,APARTMENT,GOOD,2.0,False,Brussel,Schaarbeek,200000-350000,Brussel_200000-350000
230000.0,2440,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,False,Antwerpen,Geel,200000-350000,Antwerpen_200000-350000
215000.0,8400,APARTMENT,APARTMENT,GOOD,2.0,False,West-Vlaanderen,Zandvoorde,200000-350000,West-Vlaanderen_200000-350000
365000.0,8430,APARTMENT,APARTMENT,GOOD,1.0,False,West-Vlaanderen,Middelkerke,350000-550000,West-Vlaanderen_350000-550000
235000.0,8434,APARTMENT,APARTMENT,AS_NEW,2.0,False,West-Vlaanderen,Westende,200000-350000,West-Vlaanderen_200000-350000
675000.0,9000,APARTMENT,APARTMENT,GOOD,3.0,False,Oost-Vlaanderen,Gent,550000-750000,Oost-Vlaanderen_550000-750000
445000.0,3052,HOUSE,COUNTRY_COTTAGE,TO_RENOVATE,4.0,False,Vlaams-Brabant,Blanden,350000-550000,Vlaams-Brabant_350000-550000
499000.0,5000,APARTMENT,APARTMENT,AS_NEW,2.0,True,Namen,Namur,350000-550000,Namen_350000-550000
450000.0,8690,HOUSE,HOUSE,TO_RENOVATE,4.0,False,West-Vlaanderen,Sint-Rijkers,350000-550000,West-Vlaanderen_350000-550000
379000.0,8800,HOUSE,HOUSE,GOOD,4.0,False,West-Vlaanderen,Rumbeke,350000-550000,West-Vlaanderen_350000-550000
790000.0,1050,APARTMENT,APARTMENT,AS_NEW,3.0,False,Brussel,Elsene,750000-950000,Brussel_750000-950000
749000.0,4566,HOUSE,HOUSE,GOOD,4.0,False,Unknown,Unknown,550000-750000,Unknown_550000-750000
365000.0,2360,HOUSE,HOUSE,GOOD,4.0,False,Antwerpen,Oud-turnhout,350000-550000,Antwerpen_350000-550000
415000.0,9900,APARTMENT,DUPLEX,GOOD,4.0,False,Oost-Vlaanderen,Eeklo,350000-550000,Oost-Vlaanderen_350000-550000
340000.0,2812,HOUSE,HOUSE,GOOD,3.0,False,Antwerpen,Muizen,200000-350000,Antwerpen_200000-350000
250000.0,1000,HOUSE,APARTMENT_BLOCK,TO_RESTORE,4.0,False,Brussel,Brussel,200000-350000,Brussel_200000-350000
420000.0,1200,APARTMENT,APARTMENT,GOOD,3.0,False,Brussel,Sint-lambrechts-woluwe,350000-550000,Brussel_350000-550000
