Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift,province,Municipality
66000.0,6000,APARTMENT,APARTMENT,,2.0,50.0,False,0.0,,,,,,,,2.0,,,,Henegouwen,Charleroi
259000.0,1082,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,100.0,False,,,1.0,3.0,,,,,3.0,,,1.0,Brussel,Sint-agatha-berchem
349000.0,8000,HOUSE,HOUSE,GOOD,1.0,155.0,False,,,,,,,,73.0,4.0,,0.0,0.0,West-Vlaanderen,Koolkerke
299000.0,9280,APARTMENT,DUPLEX,AS_NEW,3.0,116.0,True,0.0,,1.0,,,,,,2.0,,,0.0,Oost-Vlaanderen,Wieze
315000.0,1800,APARTMENT,DUPLEX,GOOD,2.0,140.0,False,,,1.0,5.0,,,,,2.0,,,,Vlaams-Brabant,Vilvoorde
609000.0,3210,HOUSE,HOUSE,AS_NEW,4.0,210.0,True,,,1.0,,,,,587.0,3.0,,,,Vlaams-Brabant,Lubbeek
460000.0,3404,HOUSE,VILLA,,3.0,195.0,False,0.0,,1.0,,,,,1624.0,4.0,,,,Vlaams-Brabant,Neerlanden
447325.0,9340,HOUSE,HOUSE,AS_NEW,4.0,,False,,,,,,,,312.0,,,,,Oost-Vlaanderen,Wanzele
309500.0,9620,HOUSE,HOUSE,,2.0,208.0,False,1.0,,1.0,,,,,808.0,2.0,,0.0,,Oost-Vlaanderen,Zottegem
619000.0,2830,HOUSE,HOUSE,,5.0,180.0,False,,,1.0,15.0,1.0,95.0,95.0,270.0,3.0,,,,Antwerpen,Willebroek
375000.0,1070,APARTMENT,APARTMENT,AS_NEW,3.0,110.0,True,0.0,,1.0,19.0,,,,,2.0,0.0,1.0,1.0,Brussel,Anderlecht
385000.0,8790,APARTMENT,APARTMENT,GOOD,1.0,130.0,False,,,,,,,,,2.0,,,1.0,West-Vlaanderen,Waregem
249000.0,2600,APARTMENT,APARTMENT,TO_RENOVATE,3.0,110.0,False,,,1.0,,,,,,2.0,0.0,,1.0,Antwerpen,Berchem
495000.0,2200,HOUSE,HOUSE,TO_RENOVATE,4.0,246.0,False,,,1.0,,,,,1518.0,4.0,,,,Antwerpen,Noorderwijk
399000.0,3140,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,172.0,True,,,1.0,,,,,0.0,4.0,,,,Vlaams-Brabant,Keerbergen
215000.0,8550,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,159.0,False,,,,,,,,328.0,2.0,,0.0,0.0,West-Vlaanderen,Zwevegem
192500.0,2050,APARTMENT,APARTMENT,,1.0,53.0,False,,,1.0,5.0,,,,,4.0,,,1.0,Antwerpen,Antwerpen
80000.0,5530,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,68.0,False,0.0,,,,1.0,270.0,270.0,350.0,4.0,0.0,0.0,0.0,Namen,Yvoir
425000.0,9140,HOUSE,HOUSE,AS_NEW,3.0,181.0,False,,,1.0,25.0,,,,1420.0,4.0,,0.0,0.0,Oost-Vlaanderen,Tielrode
419900.0,2018,APARTMENT,APARTMENT,AS_NEW,3.0,146.0,False,0.0,,1.0,5.0,,,,,2.0,0.0,0.0,1.0,Antwerpen,Antwerpen
385000.0,2600,APARTMENT,APARTMENT,,2.0,110.0,False,,,1.0,12.0,,,,,,,,1.0,Antwerpen,Berchem
325000.0,2180,HOUSE,HOUSE,JUST_RENOVATED,3.0,130.0,False,,,1.0,,,,,240.0,2.0,,,,Antwerpen,Ekeren
375000.0,1000,APARTMENT,APARTMENT,GOOD,2.0,92.0,False,,,1.0,,,,,,2.0,0.0,1.0,1.0,Brussel,Brussel
,3830,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,,Limburg,Wellen
549000.0,8400,APARTMENT,PENTHOUSE,AS_NEW,3.0,,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Zandvoorde
645000.0,1410,HOUSE,HOUSE,GOOD,3.0,160.0,True,,,1.0,50.0,1.0,400.0,400.0,882.0,4.0,0.0,0.0,0.0,Waals-Brabant,Waterloo
299500.0,9230,HOUSE,HOUSE,TO_RENOVATE,4.0,463.0,False,,,,,,,,278.0,2.0,,,,Oost-Vlaanderen,Wetteren
199000.0,4100,HOUSE,HOUSE,JUST_RENOVATED,4.0,160.0,False,0.0,,1.0,80.0,1.0,160.0,160.0,285.0,2.0,0.0,0.0,0.0,Luik,Seraing
850000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,77.0,False,,,,,,,,,,,,1.0,West-Vlaanderen,Westkapelle
345000.0,9940,HOUSE,HOUSE,TO_BE_DONE_UP,4.0,178.0,False,,,,,,,,717.0,3.0,,,,Oost-Vlaanderen,Sleidinge
510000.0,4020,HOUSE,HOUSE,GOOD,7.0,420.0,False,,1.0,1.0,,,,,120.0,2.0,,,,Luik,Wandre
299000.0,2000,APARTMENT,APARTMENT,,2.0,95.0,False,,,1.0,3.0,,,,,,,,1.0,Antwerpen,Antwerpen
895000.0,3270,HOUSE,HOUSE,AS_NEW,4.0,250.0,False,,,1.0,,,,,3967.0,4.0,1.0,0.0,0.0,Vlaams-Brabant,Scherpenheuvel
229000.0,2350,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,77.0,False,,,,,,,,,,,1.0,1.0,Antwerpen,Vosselaar
,2400,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Mol
395000.0,8310,HOUSE,HOUSE,,4.0,182.0,False,,,,,,,,155.0,4.0,,0.0,0.0,West-Vlaanderen,Sint-Kruis
229000.0,2550,HOUSE,HOUSE,TO_RENOVATE,3.0,,False,,,,,1.0,24.0,24.0,125.0,2.0,,,,Antwerpen,Waarloos
525100.0,9404,HOUSE,HOUSE,GOOD,3.0,251.0,False,,,1.0,,,,,650.0,,,,,Oost-Vlaanderen,Aspelare
450000.0,1650,HOUSE,HOUSE,,4.0,207.0,False,,,1.0,,,,,1139.0,3.0,,0.0,0.0,Vlaams-Brabant,Beersel
195000.0,2610,APARTMENT,FLAT_STUDIO,JUST_RENOVATED,1.0,35.0,False,,,1.0,4.0,,,,,2.0,,,1.0,Antwerpen,Wilrijk
235000.0,1120,APARTMENT,APARTMENT,GOOD,2.0,75.0,False,0.0,,1.0,4.0,,,,,2.0,0.0,0.0,,Brussel,Neder-Over-Heembeek
1350000.0,9300,HOUSE,EXCEPTIONAL_PROPERTY,GOOD,5.0,992.0,False,,,,,,,,590.0,2.0,,,,Oost-Vlaanderen,Aalst
360000.0,4190,HOUSE,HOUSE,GOOD,4.0,200.0,False,0.0,1.0,1.0,40.0,1.0,455.0,455.0,555.0,4.0,0.0,0.0,0.0,Luik,Xhoris
650000.0,1410,HOUSE,HOUSE,GOOD,3.0,200.0,True,0.0,,1.0,,1.0,700.0,700.0,827.0,4.0,0.0,0.0,0.0,Waals-Brabant,Waterloo
370000.0,8430,APARTMENT,APARTMENT,GOOD,2.0,69.0,False,,,,,,,,,2.0,,,1.0,West-Vlaanderen,Middelkerke
495000.0,6720,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,3.0,143.0,True,,1.0,1.0,,1.0,5102.0,5102.0,5233.0,4.0,,,,Luxemburg,Hachy
230000.0,8550,HOUSE,HOUSE,GOOD,4.0,146.0,False,,,,,1.0,331.0,331.0,331.0,,,,,West-Vlaanderen,Zwevegem
365000.0,9060,APARTMENT,APARTMENT,GOOD,2.0,97.0,False,0.0,,1.0,14.0,,,,,,,,1.0,Oost-Vlaanderen,Zelzate
359000.0,2140,HOUSE,HOUSE,GOOD,2.0,161.0,False,,,1.0,20.0,1.0,78.0,78.0,156.0,2.0,,,,Antwerpen,Borgerhout
220000.0,5170,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,78.0,False,,,1.0,6.0,,,,,4.0,,,1.0,Namen,Rivière
695000.0,2950,HOUSE,VILLA,GOOD,5.0,214.0,False,,1.0,1.0,50.0,1.0,500.0,500.0,765.0,4.0,0.0,1.0,0.0,Antwerpen,Kapellen
339000.0,9090,APARTMENT,APARTMENT,,2.0,100.0,False,,,,,,,,,,,,,Oost-Vlaanderen,Melle
195000.0,1470,HOUSE,HOUSE,TO_RENOVATE,2.0,142.0,False,0.0,,1.0,,1.0,140.0,140.0,282.0,3.0,0.0,1.0,0.0,Waals-Brabant,Genappe
,1410,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Waals-Brabant,Waterloo
320000.0,9500,APARTMENT,APARTMENT,AS_NEW,2.0,98.0,False,0.0,,1.0,16.0,,,,,3.0,0.0,1.0,1.0,Oost-Vlaanderen,Zarlardinge
260000.0,4400,HOUSE,HOUSE,AS_NEW,3.0,245.0,False,1.0,,1.0,18.0,1.0,300.0,300.0,400.0,2.0,0.0,0.0,0.0,Luik,Mons-Lez-Liège
225000.0,2830,APARTMENT,APARTMENT,,1.0,76.0,False,0.0,,1.0,8.0,,,,,,,,1.0,Antwerpen,Willebroek
599000.0,9860,HOUSE,HOUSE,GOOD,4.0,204.0,False,0.0,,1.0,,,,,586.0,,,,,Oost-Vlaanderen,Scheldewindeke
395000.0,9400,HOUSE,HOUSE,GOOD,5.0,223.0,False,0.0,,1.0,15.0,1.0,75.0,75.0,183.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Voorde
475000.0,2990,HOUSE,HOUSE,GOOD,3.0,220.0,True,,,,,,,,1581.0,4.0,,,,Antwerpen,Wuustwezel
349995.0,2627,APARTMENT,APARTMENT,AS_NEW,3.0,102.0,False,,,,,,,,,,0.0,0.0,0.0,Antwerpen,Schelle
825000.0,8670,APARTMENT,APARTMENT,GOOD,3.0,,False,1.0,,,,,,,,,,,1.0,West-Vlaanderen,Wulpen
835000.0,9688,HOUSE,HOUSE,JUST_RENOVATED,2.0,211.0,False,,,,,,,,2670.0,4.0,,,,Oost-Vlaanderen,Schorisse
370000.0,9000,APARTMENT,APARTMENT,,2.0,78.0,True,,,1.0,,1.0,112.0,112.0,,4.0,,,,Oost-Vlaanderen,Gent
520000.0,9300,APARTMENT,APARTMENT,GOOD,4.0,,False,,,1.0,,,,,,2.0,,,,Oost-Vlaanderen,Aalst
429000.0,1800,HOUSE,MANSION,JUST_RENOVATED,4.0,176.0,False,,,,,,,,100.0,2.0,0.0,0.0,0.0,Vlaams-Brabant,Vilvoorde
479000.0,8830,APARTMENT,APARTMENT,GOOD,3.0,154.0,False,,,,,,,,,,,,,West-Vlaanderen,Hooglede
395000.0,9310,HOUSE,BUNGALOW,GOOD,3.0,240.0,False,,,1.0,,,,,758.0,4.0,,,,Oost-Vlaanderen,Moorsel
275000.0,1420,HOUSE,HOUSE,TO_RENOVATE,4.0,190.0,False,0.0,,1.0,15.0,1.0,206.0,206.0,206.0,2.0,0.0,0.0,0.0,Waals-Brabant,Braine-l'alleud
209900.0,9500,HOUSE,HOUSE,GOOD,3.0,190.0,False,,,1.0,,,,,86.0,3.0,,,,Oost-Vlaanderen,Zarlardinge
839000.0,8301,APARTMENT,APARTMENT,GOOD,3.0,160.0,False,,,,,,,,,,,,,West-Vlaanderen,Ramskapelle
599000.0,8300,APARTMENT,APARTMENT,,2.0,85.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Westkapelle
475000.0,1000,APARTMENT,GROUND_FLOOR,GOOD,2.0,134.0,False,0.0,,1.0,20.0,1.0,75.0,75.0,,2.0,0.0,0.0,0.0,Brussel,Brussel
333325.0,2580,APARTMENT,APARTMENT,,2.0,100.0,True,,,1.0,,,,,,,,,1.0,Antwerpen,Putte
229000.0,8370,APARTMENT,APARTMENT,,2.0,86.0,False,1.0,,1.0,1.0,,,,,,,0.0,1.0,West-Vlaanderen,Uitkerke
344000.0,2660,HOUSE,HOUSE,GOOD,2.0,,False,,,1.0,30.0,1.0,102.0,102.0,208.0,2.0,,,,Antwerpen,Hoboken
525000.0,1820,HOUSE,HOUSE,GOOD,4.0,182.0,True,0.0,,1.0,25.0,1.0,477.0,477.0,640.0,3.0,0.0,0.0,0.0,Vlaams-Brabant,Steenokkerzeel
2595000.0,8300,APARTMENT,APARTMENT,AS_NEW,4.0,180.0,True,0.0,,1.0,,1.0,312.0,312.0,,3.0,0.0,0.0,1.0,West-Vlaanderen,Westkapelle
479000.0,9000,APARTMENT,PENTHOUSE,AS_NEW,3.0,142.0,False,0.0,,1.0,8.0,,,,,2.0,,,1.0,Oost-Vlaanderen,Gent
499000.0,4140,HOUSE,VILLA,AS_NEW,5.0,550.0,False,0.0,,1.0,,,,,1904.0,4.0,0.0,1.0,0.0,Luik,Sprimont
369000.0,9050,HOUSE,HOUSE,AS_NEW,3.0,166.0,False,0.0,,1.0,15.0,,,,177.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Ledeberg
225000.0,8370,APARTMENT,APARTMENT,AS_NEW,2.0,72.0,False,,,,,,,,,,,0.0,0.0,West-Vlaanderen,Uitkerke
95000.0,8434,APARTMENT,FLAT_STUDIO,,0.0,,False,,,,,,,,,,,,,West-Vlaanderen,Westende
598000.0,1150,HOUSE,HOUSE,GOOD,3.0,135.0,False,0.0,,1.0,7.0,1.0,30.0,30.0,114.0,2.0,0.0,0.0,0.0,Brussel,Sint-pieters-woluwe
845000.0,1410,HOUSE,VILLA,GOOD,5.0,225.0,False,,1.0,,,1.0,1.0,1.0,1715.0,4.0,0.0,0.0,0.0,Waals-Brabant,Waterloo
209000.0,1140,APARTMENT,APARTMENT,TO_RESTORE,2.0,,False,,,1.0,9.0,,,,,,,,,Brussel,Evere
405750.0,9700,HOUSE,HOUSE,GOOD,3.0,176.0,False,,,1.0,,,,,147.0,2.0,,,,Oost-Vlaanderen,Welden
495000.0,1180,APARTMENT,APARTMENT,GOOD,3.0,131.0,True,0.0,,1.0,15.0,,,,,2.0,0.0,0.0,1.0,Brussel,Ukkel
223500.0,1000,APARTMENT,KOT,GOOD,0.0,26.0,False,1.0,,,,,,,,2.0,0.0,1.0,1.0,Brussel,Brussel
495000.0,8860,HOUSE,VILLA,TO_RENOVATE,5.0,490.0,False,0.0,,1.0,,,,,2170.0,,,,,West-Vlaanderen,Lendelede
,3118,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Vlaams-Brabant,Werchter
219000.0,4620,HOUSE,MIXED_USE_BUILDING,GOOD,2.0,168.0,False,0.0,,1.0,32.0,1.0,60.0,60.0,155.0,2.0,0.0,0.0,,Luik,Fléron
299000.0,9900,HOUSE,HOUSE,GOOD,4.0,174.0,False,0.0,,1.0,8.0,1.0,75.0,75.0,240.0,3.0,0.0,0.0,0.0,Oost-Vlaanderen,Eeklo
895000.0,1600,HOUSE,VILLA,AS_NEW,4.0,338.0,False,,,,,,,,843.0,4.0,,0.0,0.0,Vlaams-Brabant,Sint-pieters-leeuw
399000.0,4800,HOUSE,VILLA,,4.0,160.0,False,0.0,,1.0,30.0,1.0,400.0,400.0,495.0,4.0,,,,Luik,Verviers
1985000.0,4650,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,5.0,410.0,False,1.0,,1.0,,,,,60208.0,4.0,1.0,,,Luik,Julémont
215000.0,2600,APARTMENT,APARTMENT,,2.0,85.0,False,0.0,,1.0,12.0,,,,,,,,1.0,Antwerpen,Berchem
585000.0,1030,HOUSE,APARTMENT_BLOCK,GOOD,4.0,210.0,False,0.0,,,,,,,65.0,2.0,0.0,0.0,0.0,Brussel,Schaarbeek
239900.0,2140,HOUSE,HOUSE,TO_RENOVATE,2.0,120.0,False,,,,,1.0,50.0,50.0,125.0,2.0,,,,Antwerpen,Borgerhout
2390000.0,1950,HOUSE,HOUSE,AS_NEW,5.0,368.0,True,0.0,,1.0,30.0,,,,1166.0,4.0,0.0,0.0,0.0,Vlaams-Brabant,Kraainem
1095000.0,8300,APARTMENT,APARTMENT,GOOD,3.0,110.0,False,,,,,,,,,,,,1.0,West-Vlaanderen,Westkapelle
365000.0,3520,HOUSE,HOUSE,GOOD,3.0,206.0,False,,,1.0,,,,,882.0,4.0,,0.0,0.0,Limburg,Zonhoven
230000.0,4700,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,2.0,169.0,False,,,,,,,,60.0,2.0,,,,Luik,Eupen
585000.0,2600,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,4.0,160.0,False,,,,,,,,76.0,2.0,,,,Antwerpen,Berchem
768000.0,3890,HOUSE,COUNTRY_COTTAGE,TO_RENOVATE,6.0,581.0,False,,1.0,,,,,,5385.0,4.0,,0.0,0.0,Limburg,Vorsen
285000.0,3890,HOUSE,HOUSE,GOOD,3.0,120.0,False,0.0,,1.0,,1.0,280.0,280.0,572.0,3.0,0.0,0.0,,Limburg,Vorsen
239000.0,7860,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,112.0,False,,,1.0,6.0,1.0,250.0,250.0,,2.0,0.0,0.0,0.0,Henegouwen,Lessines
415000.0,2300,APARTMENT,APARTMENT,GOOD,2.0,209.0,False,,,1.0,70.0,,,,,3.0,,,1.0,Antwerpen,Turnhout
285000.0,3511,HOUSE,BUNGALOW,TO_RENOVATE,0.0,195.0,False,,,,,,,,1521.0,4.0,,0.0,0.0,Limburg,Stokrooie
150000.0,8670,APARTMENT,APARTMENT,GOOD,1.0,41.0,True,0.0,,,,,,,,,,,1.0,West-Vlaanderen,Wulpen
339000.0,9750,HOUSE,HOUSE,GOOD,3.0,154.0,True,,,1.0,,,,,95.0,,,,,Oost-Vlaanderen,Zingem
299000.0,9000,HOUSE,HOUSE,TO_RENOVATE,3.0,127.0,False,0.0,,1.0,2.0,,,,157.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Gent
185000.0,2100,APARTMENT,APARTMENT,GOOD,2.0,,False,,,,,1.0,20.0,20.0,,2.0,0.0,0.0,1.0,Antwerpen,Deurne
249000.0,2300,HOUSE,HOUSE,GOOD,2.0,112.0,False,,,1.0,,,,,126.0,2.0,,,,Antwerpen,Turnhout
199000.0,4040,HOUSE,HOUSE,GOOD,3.0,145.0,False,0.0,,1.0,34.0,1.0,60.0,60.0,205.0,4.0,0.0,,,Luik,Herstal
258150.0,3600,APARTMENT,APARTMENT,GOOD,2.0,80.0,False,0.0,,1.0,12.0,,,,,,,,1.0,Limburg,Genk
950000.0,1150,HOUSE,VILLA,GOOD,4.0,250.0,True,0.0,,1.0,25.0,1.0,300.0,300.0,483.0,4.0,0.0,,0.0,Brussel,Sint-pieters-woluwe
110000.0,5000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,59.0,False,0.0,,,,,,,,2.0,0.0,0.0,0.0,Namen,Namur
185000.0,8620,APARTMENT,FLAT_STUDIO,,0.0,30.0,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Sint-Joris
1090000.0,3010,HOUSE,VILLA,GOOD,6.0,550.0,True,,1.0,1.0,350.0,1.0,2600.0,2600.0,3066.0,4.0,,,,Vlaams-Brabant,Kessel-Lo
199000.0,6698,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,6.0,320.0,False,0.0,,1.0,1000.0,1.0,3846.0,3846.0,5301.0,4.0,0.0,0.0,0.0,Luxemburg,Grand-Halleux
309500.0,2060,APARTMENT,APARTMENT,AS_NEW,2.0,,False,1.0,,1.0,10.0,,,,,2.0,0.0,1.0,1.0,Antwerpen,Antwerpen
,1070,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Brussel,Anderlecht
401700.0,8790,HOUSE,HOUSE,GOOD,3.0,135.0,False,,,,,,,,544.0,,,,,West-Vlaanderen,Waregem
245000.0,2830,APARTMENT,GROUND_FLOOR,AS_NEW,1.0,82.0,False,,,,,1.0,16.0,16.0,,,0.0,0.0,1.0,Antwerpen,Willebroek
575000.0,9660,HOUSE,HOUSE,AS_NEW,3.0,210.0,True,,,1.0,,,,,1467.0,4.0,,1.0,,Oost-Vlaanderen,Zegelsem
335000.0,8400,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,3.0,94.0,False,,,1.0,10.0,,,,,,,,,West-Vlaanderen,Zandvoorde
355000.0,6792,HOUSE,HOUSE,JUST_RENOVATED,4.0,202.0,False,,1.0,1.0,30.0,1.0,700.0,700.0,1101.0,4.0,,,,Luxemburg,Rachecourt
225000.0,1000,APARTMENT,FLAT_STUDIO,GOOD,0.0,51.0,False,0.0,,,,,,,,2.0,0.0,1.0,1.0,Brussel,Brussel
245000.0,2600,APARTMENT,GROUND_FLOOR,TO_RENOVATE,1.0,77.0,False,0.0,,1.0,95.0,1.0,95.0,95.0,,,,,,Antwerpen,Berchem
219500.0,1080,APARTMENT,APARTMENT,AS_NEW,1.0,60.0,True,,,1.0,5.0,,,,,2.0,0.0,0.0,1.0,Brussel,Sint-jans-molenbeek
195000.0,4020,APARTMENT,APARTMENT,,3.0,100.0,False,0.0,,,,,,,,2.0,0.0,0.0,1.0,Luik,Wandre
350000.0,7330,HOUSE,HOUSE,AS_NEW,3.0,182.0,True,0.0,,1.0,10.0,,,,400.0,3.0,0.0,0.0,0.0,Henegouwen,Saint-ghislain
386000.0,9300,APARTMENT,APARTMENT,GOOD,3.0,119.0,False,0.0,,1.0,12.0,,,,,,,,,Oost-Vlaanderen,Aalst
375000.0,1050,APARTMENT,APARTMENT,AS_NEW,2.0,71.0,True,0.0,,,,,,,,2.0,0.0,0.0,0.0,Brussel,Elsene
395000.0,8670,HOUSE,HOUSE,,2.0,174.0,False,,,1.0,,,,,99.0,,,,,West-Vlaanderen,Wulpen
160000.0,4420,HOUSE,HOUSE,GOOD,3.0,94.0,False,,,1.0,22.0,1.0,159.0,159.0,280.0,,,,,Luik,Tilleur
409000.0,9160,HOUSE,MIXED_USE_BUILDING,AS_NEW,2.0,142.0,False,0.0,,1.0,83.0,,,,430.0,3.0,0.0,1.0,0.0,Oost-Vlaanderen,Lokeren
365000.0,2070,HOUSE,TOWN_HOUSE,GOOD,5.0,199.0,False,,,1.0,,,,,335.0,2.0,,,,Antwerpen,Zwijndrecht
380000.0,8460,HOUSE,HOUSE,GOOD,3.0,107.0,False,,1.0,,,,,,622.0,3.0,,0.0,0.0,West-Vlaanderen,Westkerke
239000.0,9200,HOUSE,HOUSE,,2.0,120.0,False,,,,,,,,221.0,,,,,Oost-Vlaanderen,Sint-Gillis-Dendermonde
397000.0,8660,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,65.0,True,,,1.0,20.0,,,,,,,,1.0,West-Vlaanderen,De Panne
178000.0,1502,HOUSE,HOUSE,TO_RENOVATE,2.0,106.0,False,,,,,1.0,189.0,189.0,270.0,3.0,,,,Vlaams-Brabant,Lembeek
460000.0,1000,APARTMENT,APARTMENT,AS_NEW,2.0,89.0,True,0.0,,1.0,7.0,,,,,2.0,0.0,1.0,1.0,Brussel,Brussel
145000.0,9900,HOUSE,HOUSE,,2.0,95.0,False,0.0,,,,,,,50.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Eeklo
144800.0,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,2.0,89.0,True,0.0,,,,,,,,2.0,0.0,0.0,0.0,West-Vlaanderen,Uitkerke
175000.0,4480,HOUSE,HOUSE,GOOD,3.0,133.0,False,0.0,,1.0,27.0,1.0,25.0,25.0,150.0,2.0,0.0,0.0,0.0,Luik,Hermalle-Sous-Huy
387500.0,3590,HOUSE,HOUSE,GOOD,3.0,175.0,False,,,1.0,20.0,,,,370.0,,,,,Limburg,Diepenbeek
189000.0,4032,HOUSE,HOUSE,GOOD,2.0,90.0,False,0.0,,1.0,8.0,,,,55.0,2.0,0.0,0.0,0.0,Luik,Chênee
465000.0,4987,HOUSE,HOUSE,AS_NEW,4.0,386.0,False,,1.0,1.0,60.0,1.0,1662.0,1662.0,1821.0,4.0,0.0,0.0,0.0,Luik,Stoumont
146000.0,5580,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,109.0,False,,,1.0,,1.0,194.0,194.0,136.0,3.0,0.0,0.0,0.0,Namen,Wavreille
285000.0,8301,APARTMENT,APARTMENT,TO_RESTORE,2.0,67.0,False,,,,,,,,,,,,1.0,West-Vlaanderen,Ramskapelle
650000.0,9690,HOUSE,HOUSE,GOOD,6.0,270.0,False,0.0,,1.0,,,,,170.0,,,,,Oost-Vlaanderen,Zulzeke
180000.0,4432,HOUSE,HOUSE,TO_RENOVATE,4.0,140.0,False,,,1.0,,,,,750.0,4.0,,,,Luik,Xhendremael
449000.0,2940,HOUSE,HOUSE,GOOD,3.0,202.0,False,,,1.0,24.0,1.0,239.0,239.0,239.0,,,,,Antwerpen,Stabroek
289000.0,03150,HOUSE,HOUSE,,3.0,125.0,False,,,,,,,,0.0,4.0,1.0,0.0,0.0,Unknown,Unknown
700000.0,1160,APARTMENT,GROUND_FLOOR,AS_NEW,3.0,124.0,True,0.0,,1.0,55.0,1.0,55.0,55.0,,,0.0,1.0,1.0,Brussel,Oudergem
199000.0,2300,APARTMENT,APARTMENT,GOOD,2.0,87.0,False,0.0,,1.0,,,,,,2.0,,,0.0,Antwerpen,Turnhout
295000.0,1030,APARTMENT,APARTMENT,AS_NEW,2.0,75.0,True,0.0,,1.0,6.0,,,,,2.0,0.0,0.0,0.0,Brussel,Schaarbeek
239000.0,9600,HOUSE,HOUSE,JUST_RENOVATED,3.0,213.0,False,0.0,,1.0,5.0,,,,78.0,2.0,0.0,0.0,0.0,Oost-Vlaanderen,Ronse
,2220,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,,Antwerpen,Heist-op-den-berg
589000.0,1410,HOUSE,HOUSE,AS_NEW,4.0,210.0,False,,,1.0,45.0,1.0,230.0,230.0,405.0,2.0,0.0,0.0,0.0,Waals-Brabant,Waterloo
460000.0,6741,HOUSE,HOUSE,GOOD,3.0,160.0,False,,,1.0,,,,,807.0,4.0,,,,Luxemburg,Vance
598000.0,3000,APARTMENT,APARTMENT,AS_NEW,2.0,114.0,False,,,1.0,8.0,,,,,,,0.0,1.0,Vlaams-Brabant,Leuven
220000.0,1651,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,160.0,False,0.0,,1.0,,,,,154.0,2.0,0.0,0.0,0.0,Vlaams-Brabant,Lot
165000.0,8430,APARTMENT,APARTMENT,TO_RENOVATE,1.0,,False,,,1.0,,,,,,,,,1.0,West-Vlaanderen,Middelkerke
199000.0,4020,HOUSE,HOUSE,TO_BE_DONE_UP,8.0,227.0,False,0.0,,1.0,14.0,1.0,194.0,194.0,360.0,3.0,0.0,0.0,0.0,Luik,Wandre
365000.0,8470,APARTMENT,APARTMENT,GOOD,3.0,129.0,True,0.0,,1.0,13.0,,,,,,,,1.0,West-Vlaanderen,Zevekote
220000.0,6210,APARTMENT,APARTMENT,AS_NEW,1.0,50.0,False,0.0,,1.0,8.0,,,,,2.0,1.0,1.0,1.0,Henegouwen,Wayaux
320000.0,8020,HOUSE,HOUSE,TO_RENOVATE,3.0,178.0,False,,,,,,,,1011.0,,,,,West-Vlaanderen,Waardamme
215000.0,8870,HOUSE,HOUSE,GOOD,4.0,269.0,False,,,,,,,,201.0,,,,,West-Vlaanderen,Kachtem
215000.0,1000,APARTMENT,APARTMENT,GOOD,1.0,37.0,False,1.0,,1.0,18.0,,,,,2.0,,,1.0,Brussel,Brussel
345000.0,9150,APARTMENT,APARTMENT,GOOD,2.0,92.0,False,0.0,,1.0,16.0,,,,,3.0,0.0,0.0,1.0,Oost-Vlaanderen,Rupelmonde
230000.0,8434,APARTMENT,APARTMENT,TO_RENOVATE,1.0,58.0,False,0.0,,,,,,,,,,,1.0,West-Vlaanderen,Westende
