Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift
291000,2830,0,0,1,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0
579000,2000,0,0,1,2,102.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,3320,1,2,1,3,141.0,0,0.0,0.0,216.0,2.0,0.0,0.0
225000,8900,1,2,3,3,143.0,0,0.0,0.0,333.0,3.0,0.0,0.0
234000,2640,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
185000,2170,0,0,0,1,55.0,0,1.0,0.0,0.0,2.0,0.0,0.0
307075,2300,0,0,1,3,134.0,0,1.0,0.0,0.0,2.0,0.0,1.0
329000,9000,0,0,1,2,89.0,0,1.0,0.0,0.0,3.0,0.0,1.0
232000,9000,0,0,2,1,71.0,0,0.0,0.0,0.0,2.0,0.0,1.0
285000,8830,1,2,4,4,163.0,0,1.0,0.0,155.0,3.0,0.0,0.0
520000,9050,1,6,1,2,230.0,0,0.0,0.0,459.0,2.0,0.0,0.0
270000,1050,0,20,1,1,65.0,0,0.0,0.0,0.0,2.0,0.0,0.0
485000,8500,1,6,1,3,200.0,0,0.0,0.0,54.0,2.0,0.0,0.0
210000,5060,1,2,1,3,162.0,0,1.0,0.0,200.0,3.0,0.0,0.0
449000,1000,1,2,1,2,107.0,0,1.0,0.0,37.0,2.0,0.0,0.0
715000,1500,0,0,2,4,201.0,0,1.0,0.0,0.0,3.0,0.0,1.0
155000,4020,1,2,1,2,80.0,0,1.0,0.0,72.0,2.0,0.0,0.0
165000,7760,0,0,2,1,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0
269000,2580,1,2,1,3,165.0,0,0.0,0.0,222.0,3.0,0.0,0.0
329000,8310,0,20,1,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0
269000,2170,0,0,3,3,116.0,0,0.0,0.0,0.0,2.0,0.0,1.0
430000,9000,0,0,1,3,134.0,0,0.0,0.0,0.0,2.0,0.0,1.0
330000,2950,0,0,1,3,96.0,0,1.0,0.0,0.0,3.0,0.0,1.0
265000,2275,0,0,0,2,81.0,0,1.0,0.0,0.0,2.0,0.0,0.0
139000,2370,0,9,0,1,60.0,0,0.0,0.0,0.0,3.0,0.0,1.0
297000,9800,0,0,1,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
159000,8434,0,0,1,1,38.0,0,1.0,0.0,0.0,1.0,0.0,1.0
359000,2018,1,2,1,4,119.0,0,0.0,0.0,42.0,2.0,0.0,0.0
295000,2640,0,0,2,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
270000,9420,1,2,3,3,203.0,0,0.0,0.0,209.0,3.0,0.0,0.0
295000,2500,1,2,1,3,173.0,0,0.0,0.0,198.0,3.0,0.0,0.0
217500,2100,0,0,0,2,90.0,0,1.0,0.0,0.0,3.0,0.0,1.0
325000,1080,0,0,1,2,86.0,0,1.0,0.0,0.0,4.0,0.0,0.0
323000,1000,0,0,1,1,63.0,0,1.0,0.0,0.0,2.0,0.0,1.0
270000,8400,1,2,1,4,220.0,0,1.0,0.0,125.0,3.0,0.0,0.0
595000,1050,0,0,1,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
229000,8830,0,0,1,2,117.0,0,1.0,0.0,0.0,2.0,0.0,1.0
195000,9700,0,0,1,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,7170,1,2,1,1,180.0,0,0.0,0.0,250.0,3.0,0.0,0.0
399000,8420,0,0,0,2,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,1020,0,0,3,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,1040,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
745000,8300,1,2,1,3,157.0,0,1.0,0.0,221.0,3.0,0.0,0.0
160000,9050,0,0,1,1,43.0,0,0.0,0.0,0.0,2.0,0.0,1.0
179000,1750,0,0,3,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0
359000,8400,1,2,0,4,203.0,0,1.0,0.0,206.0,3.0,0.0,0.0
220000,1190,0,0,1,2,87.0,0,1.0,0.0,0.0,4.0,0.0,1.0
415000,9050,0,0,1,3,125.0,0,1.0,0.0,0.0,3.0,0.0,1.0
189500,4020,0,0,1,2,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
385000,3740,0,0,1,2,113.0,0,1.0,0.0,0.0,2.0,0.0,1.0
185000,8560,1,2,1,3,142.0,0,0.0,0.0,201.0,3.0,0.0,0.0
299000,8310,1,2,0,3,146.0,0,1.0,0.0,250.0,4.0,0.0,0.0
322000,3270,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
350000,6840,1,6,1,3,250.0,0,0.0,0.0,359.0,3.0,0.0,0.0
229000,9300,1,2,4,3,188.0,0,1.0,0.0,346.0,2.0,0.0,0.0
125000,7140,1,2,4,3,100.0,0,0.0,0.0,0.0,3.0,0.0,0.0
119000,8490,1,6,0,2,34.0,0,0.0,0.0,0.0,2.0,0.0,0.0
439000,9000,1,2,1,1,147.0,0,1.0,0.0,93.0,3.0,0.0,0.0
199000,9100,0,0,2,1,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0
135000,9170,1,2,4,1,51.0,0,0.0,0.0,100.0,2.0,0.0,0.0
198000,1210,0,0,1,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0
345000,8400,0,0,2,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0
299000,8300,0,0,1,1,38.0,0,0.0,0.0,0.0,2.0,0.0,0.0
357472,8210,0,0,1,2,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0
149000,1080,0,0,1,1,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0
60000,8420,0,19,4,1,31.0,0,1.0,0.0,0.0,2.0,0.0,1.0
439000,2800,1,2,1,2,104.0,0,1.0,0.0,70.0,3.0,0.0,0.0
379000,2300,1,2,1,4,233.0,0,0.0,0.0,446.0,2.0,0.0,0.0
450000,1180,0,0,0,2,125.0,0,1.0,0.0,0.0,2.0,0.0,0.0
310000,9051,0,0,1,2,113.0,0,1.0,0.0,0.0,2.0,0.0,1.0
215000,4420,0,0,0,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0
205000,9500,0,0,1,1,152.0,0,0.0,0.0,0.0,2.0,0.0,1.0
189000,1040,0,0,4,1,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0
635000,6780,1,2,0,4,240.0,0,0.0,0.0,0.0,3.0,0.0,0.0
255000,1080,0,0,1,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
190000,1030,0,0,4,1,80.0,0,1.0,0.0,0.0,2.0,0.0,0.0
645000,1040,1,6,1,4,149.0,0,1.0,0.0,67.0,2.0,0.0,0.0
270000,6792,0,0,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
439000,9630,1,2,0,4,158.0,0,1.0,0.0,144.0,3.0,0.0,0.0
319000,9060,1,2,0,4,220.0,0,1.0,0.0,352.0,3.0,0.0,0.0
190000,4430,0,16,1,3,123.0,0,1.0,0.0,0.0,3.0,0.0,0.0
235000,2400,1,2,4,3,147.0,0,1.0,0.0,343.0,2.0,0.0,0.0
365000,1200,0,20,0,2,124.0,0,1.0,0.0,0.0,3.0,0.0,1.0
490000,1180,0,8,0,1,97.0,0,1.0,0.0,0.0,3.0,0.0,1.0
229000,8430,1,2,1,2,77.0,0,1.0,0.0,91.0,3.0,0.0,0.0
398000,8370,0,0,0,2,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0
165000,4400,1,2,1,3,112.0,0,0.0,0.0,0.0,2.0,0.0,0.0
185000,2300,0,0,1,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
349000,2940,1,10,1,3,190.0,0,0.0,0.0,260.0,2.0,0.0,0.0
315000,2060,1,10,1,4,235.0,0,0.0,0.0,75.0,2.0,0.0,0.0
295000,8660,0,0,3,1,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0
274000,1500,0,0,0,1,94.0,0,0.0,0.0,0.0,2.0,0.0,1.0
445000,1180,0,0,4,2,146.0,0,1.0,0.0,0.0,2.0,0.0,1.0
278000,9090,0,0,1,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
325000,2020,0,0,1,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,8660,0,0,1,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
370000,9041,0,0,3,4,79.0,0,0.0,0.0,0.0,3.0,0.0,1.0
180000,1070,0,0,1,1,76.0,0,0.0,0.0,0.0,2.0,0.0,0.0
179000,5030,0,0,1,1,45.0,0,0.0,0.0,0.0,2.0,0.0,1.0
99500,1850,0,9,0,1,34.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,4000,1,2,1,3,92.0,0,1.0,0.0,95.0,2.0,0.0,0.0
250000,2570,0,0,1,1,61.0,0,0.0,0.0,0.0,2.0,0.0,1.0
390000,1500,0,16,0,2,128.0,0,1.0,0.0,0.0,2.0,0.0,0.0
238650,7370,0,0,1,3,137.0,0,1.0,0.0,0.0,2.0,0.0,1.0
159000,1080,0,0,3,1,78.0,0,1.0,0.0,0.0,2.0,0.0,1.0
440000,8420,0,0,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
457500,9000,0,8,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
148500,8530,0,0,3,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
327000,9051,0,0,1,2,128.0,0,1.0,0.0,0.0,4.0,0.0,1.0
279000,9032,0,0,1,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
360000,4100,0,0,0,3,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,2000,0,0,1,3,101.0,0,1.0,0.0,0.0,2.0,0.0,1.0
310000,8400,0,0,4,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
215000,3300,0,0,1,2,85.0,0,1.0,0.0,0.0,3.0,0.0,1.0
188000,8730,0,0,1,2,50.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,8870,1,2,1,3,144.0,0,0.0,0.0,127.0,3.0,0.0,0.0
72500,6183,1,2,3,2,96.0,0,1.0,0.0,510.0,3.0,0.0,0.0
195500,6800,0,0,1,1,56.0,0,1.0,0.0,0.0,2.0,0.0,0.0
315000,8540,0,0,1,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0
195000,8670,0,0,1,1,58.0,0,1.0,0.0,0.0,2.0,0.0,1.0
415000,2180,1,2,5,3,197.0,0,0.0,0.0,156.0,3.0,0.0,0.0
575000,8300,0,0,0,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0
365000,2100,0,0,0,2,120.0,0,1.0,0.0,0.0,3.0,0.0,1.0
219000,8434,0,0,2,2,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0
195000,5100,0,0,1,2,76.0,0,1.0,0.0,0.0,3.0,0.0,1.0
234500,2140,1,6,1,2,104.0,0,1.0,0.0,0.0,2.0,0.0,0.0
145000,8310,1,2,1,3,127.0,0,0.0,0.0,154.0,4.0,0.0,0.0
295000,6600,0,0,1,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
465000,8301,0,0,1,2,76.0,0,1.0,0.0,0.0,2.0,0.0,1.0
540000,1050,0,0,4,4,255.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,8400,0,0,0,2,73.0,0,1.0,0.0,0.0,2.0,0.0,1.0
284000,2890,1,2,1,3,139.0,0,1.0,0.0,202.0,3.0,0.0,0.0
189000,4500,0,0,1,2,75.0,0,1.0,0.0,0.0,2.0,0.0,0.0
215000,5621,1,2,0,4,175.0,0,1.0,0.0,261.0,2.0,0.0,0.0
345000,2600,0,0,2,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
137500,8370,0,0,2,2,40.0,0,1.0,0.0,0.0,2.0,0.0,1.0
715000,8370,0,0,1,2,111.0,0,1.0,0.0,0.0,2.0,0.0,1.0
695000,9000,0,0,1,1,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,1030,0,0,1,1,47.0,0,0.0,0.0,0.0,2.0,0.0,1.0
375000,8800,1,2,1,4,150.0,0,0.0,0.0,216.0,3.0,0.0,0.0
299000,2018,0,0,0,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
290000,1150,0,0,1,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
349000,3680,0,0,2,4,177.0,0,1.0,0.0,0.0,2.0,0.0,1.0
225000,8434,0,0,1,2,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,2490,0,0,1,2,76.0,0,0.0,0.0,0.0,2.0,0.0,1.0
169500,4030,1,2,1,2,103.0,0,1.0,0.0,93.0,2.0,0.0,0.0
529000,2000,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
255000,8560,0,0,1,3,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0
279000,9200,1,5,4,4,220.0,0,1.0,0.0,84.0,2.0,0.0,0.0
368405,5336,1,2,0,4,189.0,0,0.0,0.0,519.0,4.0,0.0,0.0
240000,9400,0,0,1,2,95.0,0,1.0,0.0,0.0,3.0,0.0,0.0
275000,1400,1,2,1,3,105.0,0,1.0,0.0,187.0,2.0,0.0,0.0
525000,8670,1,13,1,4,185.0,0,1.0,0.0,194.0,3.0,0.0,0.0
149000,4460,1,2,3,2,95.0,0,0.0,0.0,106.0,2.0,0.0,0.0
335000,9300,1,2,1,2,130.0,0,1.0,0.0,280.0,3.0,0.0,0.0
269000,9320,0,0,1,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
230000,9150,0,0,1,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
119000,4671,0,11,1,3,136.0,0,1.0,0.0,0.0,2.0,0.0,0.0
169900,8200,0,0,0,1,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0
495000,1180,0,0,1,2,141.0,0,1.0,0.0,0.0,3.0,0.0,1.0
199000,1800,0,9,1,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0
292000,2430,0,20,1,3,109.0,0,1.0,0.0,0.0,4.0,0.0,1.0
249000,8200,0,0,0,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
195000,1080,0,0,0,1,70.0,0,0.0,0.0,0.0,2.0,0.0,0.0
699000,2370,0,8,1,2,250.0,0,1.0,0.0,0.0,4.0,0.0,1.0
299000,9790,1,2,1,3,178.0,0,0.0,0.0,275.0,4.0,0.0,0.0
255000,2500,0,0,1,2,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0
249000,2640,0,0,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
310000,8400,0,0,1,3,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
549000,2000,0,0,1,2,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0
200000,1070,0,16,1,2,77.0,0,1.0,0.0,0.0,2.0,0.0,0.0
325000,3800,0,0,1,2,105.0,0,0.0,0.0,0.0,2.0,0.0,1.0
149000,5590,1,2,1,2,80.0,0,1.0,0.0,66.0,2.0,0.0,0.0
200000,4980,0,0,1,2,85.0,0,1.0,0.0,0.0,3.0,0.0,1.0
419000,9000,1,2,3,3,165.0,0,1.0,0.0,146.0,3.0,0.0,0.0
239000,9220,1,2,1,2,165.0,0,1.0,0.0,190.0,2.0,0.0,0.0
350000,8434,1,2,1,3,118.0,0,0.0,0.0,215.0,4.0,0.0,0.0
339000,9000,0,0,1,2,63.0,0,0.0,0.0,0.0,2.0,0.0,1.0
290000,1190,0,0,1,1,70.0,0,1.0,0.0,0.0,2.0,0.0,0.0
305000,8700,0,0,1,2,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
235000,9470,0,0,1,2,78.0,0,1.0,0.0,0.0,4.0,0.0,1.0
280000,9300,0,0,1,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0
255000,9160,0,0,3,2,103.0,0,1.0,0.0,0.0,2.0,0.0,0.0
219000,6880,1,2,1,4,233.0,0,1.0,0.0,190.0,4.0,0.0,0.0
549000,8420,1,2,1,3,186.0,0,1.0,0.0,376.0,4.0,0.0,0.0
625000,9600,0,0,0,3,161.0,0,1.0,0.0,0.0,2.0,0.0,1.0
105000,4102,1,2,1,2,55.0,0,0.0,0.0,502.0,3.0,0.0,0.0
269000,8870,0,0,1,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0
495000,1150,0,20,4,4,153.0,0,1.0,0.0,0.0,2.0,0.0,1.0
272000,9800,0,0,1,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
390000,9040,1,1,1,4,210.0,0,1.0,0.0,125.0,2.0,0.0,0.0
139000,8370,0,0,1,1,52.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,2170,0,0,3,2,88.0,0,0.0,0.0,0.0,2.0,0.0,1.0
710000,1180,0,8,0,2,122.0,0,1.0,0.0,0.0,4.0,0.0,1.0
299000,8660,0,0,1,2,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0
289000,9000,0,9,0,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0
349000,1800,0,0,1,2,119.0,0,1.0,0.0,0.0,2.0,0.0,1.0
265000,1030,0,0,1,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
366500,9820,0,0,1,1,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0
159900,2600,0,0,1,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
370000,4000,0,0,0,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,9620,0,0,2,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,4280,0,0,1,2,103.0,0,1.0,0.0,0.0,4.0,0.0,1.0
299000,2200,1,6,1,1,128.0,0,1.0,0.0,85.0,2.0,0.0,0.0
295000,2640,0,0,0,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,1080,0,0,0,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,4420,1,1,2,3,165.0,0,0.0,0.0,77.0,3.0,0.0,0.0
40000,7340,1,2,4,2,75.0,0,0.0,0.0,130.0,2.0,0.0,0.0
849000,8300,0,0,0,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
495000,1050,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
395000,9600,0,0,1,4,82.0,0,1.0,0.0,0.0,4.0,0.0,1.0
450000,2610,0,8,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
364000,8301,0,0,1,2,99.0,0,1.0,0.0,0.0,2.0,0.0,0.0
195000,3300,0,0,1,2,87.0,0,1.0,0.0,0.0,2.0,0.0,1.0
499000,1090,0,0,1,2,149.0,0,1.0,0.0,0.0,2.0,0.0,0.0
215000,8531,1,2,0,3,131.0,0,1.0,0.0,342.0,2.0,0.0,0.0
188000,9100,1,2,1,3,170.0,0,1.0,0.0,0.0,4.0,0.0,0.0
349002,9800,1,2,0,3,169.0,0,0.0,0.0,239.0,2.0,0.0,0.0
225000,8800,0,0,1,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
265000,2100,0,0,1,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,1190,0,0,3,1,85.0,0,1.0,0.0,0.0,2.0,0.0,0.0
749900,8400,0,0,0,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
630000,1200,1,2,0,3,158.0,0,1.0,0.0,158.0,2.0,0.0,0.0
199000,9230,1,2,4,3,165.0,0,0.0,0.0,230.0,3.0,0.0,0.0
238650,7370,0,0,1,3,137.0,0,1.0,0.0,0.0,2.0,0.0,1.0
210000,6791,0,0,1,2,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0
297000,1030,0,16,4,3,130.0,0,1.0,0.0,0.0,2.0,0.0,0.0
125000,9600,1,2,3,2,150.0,0,0.0,0.0,320.0,2.0,0.0,0.0
315000,9000,1,6,4,3,123.0,0,0.0,0.0,0.0,2.0,0.0,0.0
209000,1080,0,0,1,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,6700,0,0,1,2,94.0,0,1.0,0.0,0.0,2.0,0.0,0.0
269000,1030,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
679000,2000,0,8,1,2,157.0,0,1.0,0.0,0.0,2.0,0.0,1.0
89000,8930,0,0,3,3,104.0,0,0.0,0.0,0.0,2.0,0.0,1.0
399000,2600,0,0,1,4,150.0,0,1.0,0.0,0.0,2.0,0.0,1.0
205000,9000,0,0,1,1,38.0,0,0.0,0.0,0.0,2.0,0.0,1.0
239000,8530,0,0,2,3,99.0,0,0.0,0.0,0.0,2.0,0.0,1.0
495000,9280,1,2,1,3,198.0,0,1.0,0.0,178.0,3.0,0.0,0.0
525000,8450,1,13,1,4,169.0,0,1.0,0.0,492.0,4.0,0.0,0.0
299000,3191,1,2,4,2,147.0,0,0.0,0.0,350.0,3.0,0.0,0.0
399000,1780,0,0,1,3,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0
550000,8300,0,9,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,2040,0,0,3,1,63.0,0,1.0,0.0,0.0,2.0,0.0,1.0
259000,4100,0,0,0,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
149000,8370,0,0,1,1,35.0,0,1.0,0.0,0.0,2.0,0.0,1.0
312218,9200,0,0,1,2,95.0,0,1.0,0.0,0.0,3.0,0.0,1.0
220000,7100,1,2,1,3,158.0,0,0.0,0.0,0.0,3.0,0.0,0.0
89000,8420,0,0,3,1,42.0,0,1.0,0.0,0.0,2.0,0.0,1.0
350000,1410,1,2,4,3,131.0,0,1.0,0.0,351.0,3.0,0.0,0.0
320000,2060,1,2,4,3,216.0,0,0.0,0.0,58.0,3.0,0.0,0.0
345000,1180,0,0,1,1,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0
259000,9800,1,2,4,4,200.0,0,1.0,0.0,200.0,3.0,0.0,0.0
179000,9500,1,2,0,3,90.0,0,1.0,0.0,49.0,3.0,0.0,0.0
229000,2600,0,0,3,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0
219000,8450,1,2,1,3,100.0,0,0.0,0.0,180.0,3.0,0.0,0.0
165000,7070,0,0,1,1,61.0,0,0.0,0.0,0.0,2.0,0.0,1.0
197000,2140,0,0,1,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
419000,3520,0,16,0,3,162.0,0,1.0,0.0,0.0,3.0,0.0,0.0
769000,3700,0,0,0,3,240.0,0,1.0,0.0,0.0,2.0,0.0,1.0
325000,1360,1,2,4,4,185.0,0,1.0,0.0,0.0,4.0,0.0,0.0
450000,1050,0,0,0,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,5190,1,2,1,3,107.0,0,1.0,0.0,525.0,4.0,0.0,0.0
235000,6791,0,0,1,2,92.0,0,0.0,0.0,0.0,2.0,0.0,1.0
195000,9600,0,0,2,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0
260000,4540,1,2,2,3,120.0,0,1.0,0.0,145.0,3.0,0.0,0.0
199000,2660,0,0,1,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
285000,1980,1,2,4,3,108.0,0,0.0,0.0,0.0,4.0,0.0,0.0
165000,1080,0,0,1,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
498888,8000,1,17,1,2,172.0,0,1.0,0.0,0.0,3.0,0.0,0.0
219500,8600,0,0,1,2,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0
325000,8670,0,0,0,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
229500,9030,0,0,1,2,96.0,0,1.0,0.0,0.0,2.0,0.0,1.0
445000,3012,1,2,1,4,180.0,0,0.0,0.0,470.0,3.0,0.0,0.0
250000,8420,1,2,1,2,104.0,0,0.0,0.0,190.0,3.0,0.0,0.0
395000,1420,0,0,1,2,110.0,0,1.0,0.0,0.0,4.0,0.0,1.0
199890,7500,0,0,1,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
319000,3800,0,0,1,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,1120,0,0,4,1,55.0,0,1.0,0.0,0.0,2.0,0.0,1.0
205000,8770,1,2,3,3,141.0,0,1.0,0.0,231.0,2.0,0.0,0.0
281000,8710,0,0,1,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,8300,0,19,1,1,38.0,0,0.0,0.0,0.0,2.0,0.0,1.0
545000,1348,0,0,1,3,117.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,8970,0,8,2,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
215000,4030,1,1,3,3,154.0,0,1.0,0.0,127.0,3.0,0.0,0.0
209000,5500,1,2,1,2,90.0,0,0.0,0.0,136.0,3.0,0.0,0.0
149000,1300,0,0,1,1,47.0,0,0.0,0.0,0.0,2.0,0.0,0.0
548000,8400,0,8,0,3,141.0,0,1.0,0.0,0.0,2.0,0.0,1.0
290000,1050,0,0,4,1,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
335000,8930,1,2,1,3,150.0,0,1.0,0.0,169.0,3.0,0.0,0.0
199900,2170,1,6,3,2,154.0,0,0.0,0.0,81.0,2.0,0.0,0.0
425000,8420,0,0,1,3,155.0,0,0.0,0.0,0.0,2.0,0.0,1.0
285000,4020,1,1,1,4,167.0,0,0.0,0.0,167.0,2.0,0.0,0.0
199000,9000,1,2,3,1,40.0,0,0.0,0.0,43.0,3.0,0.0,0.0
390000,1200,0,0,0,2,87.0,0,0.0,0.0,0.0,2.0,0.0,1.0
330000,8310,0,0,1,2,112.0,0,1.0,0.0,0.0,2.0,0.0,0.0
215000,1080,0,0,1,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,8660,0,0,1,1,66.0,0,1.0,0.0,0.0,2.0,0.0,1.0
815000,8300,0,0,1,3,76.0,0,1.0,0.0,0.0,2.0,0.0,0.0
399000,2627,1,2,1,3,160.0,0,1.0,0.0,399.0,3.0,0.0,0.0
95000,6440,1,14,1,2,82.0,0,1.0,0.0,408.0,4.0,0.0,0.0
408000,8500,0,0,1,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
355000,8620,0,0,1,2,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0
145000,1050,0,19,0,1,17.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,7860,1,2,3,3,146.0,0,1.0,0.0,160.0,2.0,0.0,0.0
250000,6800,1,2,1,4,198.0,0,0.0,0.0,141.0,4.0,0.0,0.0
340000,2018,0,0,1,3,113.0,0,0.0,0.0,0.0,2.0,0.0,1.0
135000,1080,0,19,4,1,63.0,0,1.0,0.0,0.0,2.0,0.0,1.0
453984,2260,1,2,1,3,183.0,0,0.0,0.0,339.0,3.0,0.0,0.0
369000,8930,1,2,2,3,151.0,0,0.0,0.0,445.0,3.0,0.0,0.0
399000,1840,1,2,3,4,287.0,0,1.0,0.0,361.0,3.0,0.0,0.0
149000,2000,1,2,1,2,86.0,0,1.0,0.0,0.0,4.0,0.0,0.0
249000,8670,0,0,2,3,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0
210000,9032,0,0,1,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0
265000,1000,0,0,4,2,86.0,0,0.0,0.0,0.0,2.0,0.0,1.0
595000,8500,0,8,0,3,195.0,0,1.0,0.0,0.0,2.0,0.0,0.0
