Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Region
315000,9600,HOUSE,HOUSE,GOOD,3,195.0,0,1.0,1.0,393.0,3.0,0.0,0.0,Renaix,East Flanders,Flanders
100000,6041,HOUSE,HOUSE,TO_RENOVATE,3,91.0,0,1.0,0.0,65.0,2.0,0.0,0.0,Charleroi,Hainaut,Wallonia
610000,1330,APARTMENT,APARTMENT,AS_NEW,3,131.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Rixensart,Walloon Brabant,Wallonia
335000,9900,APARTMENT,APARTMENT,GOOD,2,94.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Eeklo,East Flanders,Flanders
536500,9800,HOUSE,VILLA,AS_NEW,3,192.0,1,1.0,0.0,432.0,4.0,0.0,0.0,Deinze,East Flanders,Flanders
139000,8400,APARTMENT,APARTMENT,GOOD,1,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
175000,1080,APARTMENT,APARTMENT,GOOD,1,71.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital
126000,2060,APARTMENT,FLAT_STUDIO,GOOD,1,44.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
295000,2000,APARTMENT,APARTMENT,GOOD,1,68.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
360000,9880,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalter,East Flanders,Flanders
410000,1050,APARTMENT,APARTMENT,GOOD,2,90.0,1,0.0,0.0,0.0,4.0,0.0,0.0,Ixelles,Brussels Capital,Bruxelles-Capital
495000,1160,APARTMENT,APARTMENT,AS_NEW,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Auderghem,Brussels Capital,Bruxelles-Capital
379900,9280,HOUSE,HOUSE,AS_NEW,4,172.0,0,0.0,0.0,679.0,4.0,0.0,0.0,Lebbeke,East Flanders,Flanders
389000,1601,HOUSE,HOUSE,GOOD,3,160.0,1,1.0,0.0,200.0,2.0,0.0,0.0,Sint-Pieters-Leeuw,Flemish Brabant,Flanders
270000,5024,APARTMENT,APARTMENT,GOOD,3,105.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Namur,Namur,Wallonia
309000,8200,APARTMENT,APARTMENT,AS_NEW,1,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other,Other
139000,4671,APARTMENT,TRIPLEX,GOOD,1,126.0,0,1.0,1.0,0.0,2.0,0.0,0.0,Blegny,Liège,Wallonia
280000,1150,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital
219000,2845,APARTMENT,APARTMENT,GOOD,2,90.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Niel,Antwerp,Flanders
598000,8301,HOUSE,HOUSE,JUST_RENOVATED,3,146.0,0,1.0,0.0,170.0,3.0,0.0,0.0,Knokke-Heist,Other,Flanders
180000,1070,APARTMENT,APARTMENT,AS_NEW,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,Bruxelles-Capital
399000,9050,HOUSE,HOUSE,GOOD,4,136.0,1,1.0,0.0,83.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
375000,1200,APARTMENT,DUPLEX,TO_BE_DONE_UP,3,114.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital
739000,8300,APARTMENT,APARTMENT,AS_NEW,3,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other,Flanders
759000,2550,HOUSE,HOUSE,GOOD,4,240.0,1,0.0,0.0,457.0,3.0,0.0,0.0,Kontich,Antwerp,Flanders
550000,3001,HOUSE,HOUSE,TO_BE_DONE_UP,4,204.0,0,1.0,1.0,300.0,2.0,0.0,0.0,Leuven,Flemish Brabant,Flanders
329950,9600,HOUSE,APARTMENT_BLOCK,GOOD,4,216.0,0,1.0,1.0,190.0,2.0,0.0,0.0,Renaix,East Flanders,Flanders
290000,7800,APARTMENT,APARTMENT,GOOD,2,81.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Ath,Hainaut,Wallonia
319000,4420,APARTMENT,DUPLEX,GOOD,4,145.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Saint-Nicolas,Liège,Wallonia
695000,1060,HOUSE,HOUSE,TO_BE_DONE_UP,4,255.0,0,1.0,1.0,157.0,2.0,0.0,0.0,Saint-Gilles,Brussels Capital,Bruxelles-Capital
285000,4460,HOUSE,HOUSE,JUST_RENOVATED,3,105.0,0,1.0,1.0,360.0,2.0,0.0,0.0,Grâce-Hollogne,Liège,Wallonia
154000,2100,APARTMENT,APARTMENT,AS_NEW,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
219000,2000,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,66.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
180000,6950,HOUSE,HOUSE,TO_BE_DONE_UP,2,108.0,0,0.0,1.0,322.0,4.0,0.0,0.0,Nassogne,Luxembourg,Wallonia
156000,3700,APARTMENT,APARTMENT,GOOD,2,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tongeren,Limburg,Wallonia
329000,1050,APARTMENT,APARTMENT,AS_NEW,2,80.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital,Bruxelles-Capital
265000,8530,HOUSE,HOUSE,GOOD,2,138.0,0,0.0,0.0,0.0,3.0,0.0,0.0,Harelbeke,Other,Other
790000,1050,APARTMENT,PENTHOUSE,AS_NEW,3,188.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
162000,8400,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
149000,5500,HOUSE,TOWN_HOUSE,GOOD,3,150.0,0,1.0,1.0,78.0,2.0,0.0,0.0,Dinant,Namur,Wallonia
239000,8380,APARTMENT,APARTMENT,GOOD,2,60.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Brugge,Other,Other
750000,2520,HOUSE,HOUSE,AS_NEW,4,215.0,0,1.0,1.0,645.0,4.0,1.0,0.0,Ranst,Antwerp,Flanders
350000,9050,HOUSE,HOUSE,TO_RENOVATE,3,200.0,0,0.0,0.0,89.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
119000,6800,HOUSE,HOUSE,TO_RENOVATE,3,91.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Libramont-Chevigny,Luxembourg,Wallonia
337000,9800,HOUSE,HOUSE,AS_NEW,3,138.0,0,0.0,0.0,238.0,3.0,0.0,0.0,Deinze,East Flanders,Flanders
290000,1030,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Schaerbeek,Brussels Capital,Bruxelles-Capital
299500,8301,APARTMENT,APARTMENT,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Knokke-Heist,Other,Other
215000,9500,HOUSE,HOUSE,TO_BE_DONE_UP,4,183.0,0,1.0,0.0,410.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders
255000,4020,APARTMENT,GROUND_FLOOR,GOOD,3,107.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia
229000,1070,APARTMENT,APARTMENT,GOOD,2,87.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Anderlecht,Brussels Capital,Bruxelles-Capital
135000,7900,HOUSE,HOUSE,GOOD,3,95.0,0,1.0,1.0,175.0,2.0,0.0,0.0,Leuze-en-Hainaut,Hainaut,Wallonia
325000,1300,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wavre,Walloon Brabant,Wallonia
160000,4102,HOUSE,HOUSE,GOOD,2,85.0,0,1.0,1.0,75.0,2.0,0.0,0.0,Seraing,Liège,Wallonia
279000,2880,HOUSE,HOUSE,TO_RENOVATE,4,233.0,0,1.0,0.0,477.0,3.0,0.0,0.0,Bornem,Antwerp,Flanders
275000,1420,APARTMENT,APARTMENT,AS_NEW,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Braine-l'Alleud,Walloon Brabant,Wallonia
284000,2020,HOUSE,TOWN_HOUSE,GOOD,2,112.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
309000,1428,HOUSE,COUNTRY_COTTAGE,TO_BE_DONE_UP,3,136.0,0,1.0,1.0,279.0,3.0,0.0,0.0,Braine-l'Alleud,Walloon Brabant,Wallonia
289000,1040,APARTMENT,APARTMENT,GOOD,1,79.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital,Bruxelles-Capital
279000,3270,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Scherpenheuvel-Zichem,Flemish Brabant,Flanders
379000,3020,HOUSE,HOUSE,GOOD,4,118.0,0,1.0,0.0,188.0,3.0,0.0,0.0,Herent,Flemish Brabant,Flanders
465000,8310,HOUSE,TOWN_HOUSE,AS_NEW,3,208.0,0,1.0,0.0,360.0,3.0,0.0,0.0,Brugge,Other,Other
399000,9000,APARTMENT,APARTMENT,AS_NEW,2,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
175000,4540,HOUSE,HOUSE,TO_RENOVATE,2,85.0,0,1.0,1.0,380.0,3.0,0.0,0.0,Amay,Liège,Wallonia
209000,2060,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,56.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
470000,1000,APARTMENT,APARTMENT,AS_NEW,2,104.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital
164900,7134,HOUSE,HOUSE,GOOD,4,130.0,0,0.0,0.0,181.0,2.0,0.0,0.0,Binche,Hainaut,Wallonia
599000,8400,APARTMENT,APARTMENT,AS_NEW,3,129.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,Other,Other
189000,1080,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital
349000,1410,APARTMENT,APARTMENT,AS_NEW,3,122.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Waterloo,Walloon Brabant,Wallonia
299000,1495,APARTMENT,APARTMENT,AS_NEW,2,108.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Villers-la-Ville,Walloon Brabant,Wallonia
239000,4800,HOUSE,HOUSE,TO_BE_DONE_UP,4,197.0,0,0.0,1.0,210.0,2.0,0.0,0.0,Verviers,Liège,Wallonia
109000,4020,APARTMENT,FLAT_STUDIO,GOOD,1,39.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia
215500,2950,APARTMENT,APARTMENT,GOOD,1,57.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Kapellen,Antwerp,Flanders
599000,8300,APARTMENT,APARTMENT,GOOD,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
325000,2820,APARTMENT,APARTMENT,GOOD,1,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bonheiden,Antwerp,Flanders
469000,2018,APARTMENT,GROUND_FLOOR,GOOD,2,104.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
699000,8300,APARTMENT,APARTMENT,GOOD,2,102.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
250000,8000,HOUSE,HOUSE,TO_BE_DONE_UP,4,129.0,0,0.0,0.0,156.0,3.0,0.0,0.0,Brugge,Other,Other
249000,8000,APARTMENT,APARTMENT,AS_NEW,2,73.0,0,0.0,0.0,0.0,3.0,0.0,1.0,Brugge,Other,Other
219000,4020,APARTMENT,APARTMENT,AS_NEW,2,87.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia
560000,1050,APARTMENT,DUPLEX,AS_NEW,2,134.0,1,1.0,0.0,0.0,3.0,0.0,0.0,Ixelles,Brussels Capital,Bruxelles-Capital
459000,2560,HOUSE,HOUSE,AS_NEW,4,186.0,1,1.0,0.0,577.0,3.0,0.0,0.0,Nijlen,Antwerp,Flanders
270000,4420,HOUSE,BUNGALOW,GOOD,2,90.0,0,1.0,1.0,223.0,3.0,0.0,0.0,Saint-Nicolas,Liège,Wallonia
310000,7534,HOUSE,HOUSE,GOOD,3,183.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Tournai,Hainaut,Wallonia
259000,1800,APARTMENT,APARTMENT,GOOD,2,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant,Flanders
332800,2640,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Mortsel,Antwerp,Flanders
289000,8790,HOUSE,HOUSE,TO_BE_DONE_UP,4,214.0,0,0.0,1.0,554.0,3.0,0.0,0.0,Waregem,Other,Other
495000,1160,APARTMENT,APARTMENT,AS_NEW,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Auderghem,Brussels Capital,Bruxelles-Capital
515000,1050,APARTMENT,PENTHOUSE,GOOD,2,103.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital
292000,2350,APARTMENT,GROUND_FLOOR,GOOD,1,72.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Vosselaar,Antwerp,Flanders
775000,8670,APARTMENT,PENTHOUSE,GOOD,4,161.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koksijde,Other,Other
685000,3010,HOUSE,HOUSE,AS_NEW,3,215.0,0,1.0,0.0,390.0,2.0,0.0,0.0,Leuven,Flemish Brabant,Flanders
295000,1180,APARTMENT,APARTMENT,GOOD,1,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital
569000,9000,HOUSE,HOUSE,GOOD,3,157.0,0,0.0,1.0,156.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
189000,5300,APARTMENT,APARTMENT,GOOD,1,70.0,0,0.0,0.0,0.0,4.0,0.0,1.0,Andenne,Namur,Wallonia
535000,9890,HOUSE,HOUSE,AS_NEW,3,200.0,1,1.0,1.0,366.0,3.0,0.0,0.0,Gavere,East Flanders,Flanders
199000,8530,HOUSE,HOUSE,AS_NEW,3,120.0,0,1.0,0.0,50.0,2.0,0.0,0.0,Harelbeke,Other,Other
325000,9051,APARTMENT,APARTMENT,GOOD,1,81.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
265000,9690,HOUSE,HOUSE,JUST_RENOVATED,3,115.0,0,1.0,1.0,182.0,3.0,0.0,0.0,Kluisbergen,East Flanders,Flanders
299000,2830,HOUSE,HOUSE,GOOD,3,165.0,0,0.0,0.0,307.0,2.0,0.0,0.0,Willebroek,Antwerp,Flanders
549000,2800,HOUSE,HOUSE,GOOD,4,181.0,0,0.0,0.0,143.0,2.0,0.0,0.0,Mechelen,Antwerp,Flanders
159000,4000,HOUSE,HOUSE,GOOD,3,87.0,0,1.0,1.0,84.0,2.0,0.0,0.0,Liège,Liège,Wallonia
499000,2000,APARTMENT,APARTMENT,GOOD,2,137.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
229000,8450,APARTMENT,APARTMENT,GOOD,2,75.0,1,1.0,0.0,0.0,2.0,1.0,1.0,Bredene,Other,Other
99000,4960,APARTMENT,DUPLEX,AS_NEW,2,56.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Malmedy,Liège,Wallonia
239000,4030,HOUSE,HOUSE,GOOD,3,130.0,0,1.0,1.0,315.0,2.0,0.0,0.0,Liège,Liège,Wallonia
300000,9255,APARTMENT,DUPLEX,AS_NEW,2,116.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Buggenhout,East Flanders,Flanders
649000,2000,APARTMENT,GROUND_FLOOR,AS_NEW,1,160.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
199900,3300,APARTMENT,APARTMENT,GOOD,1,52.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tienen,Other,Other
198000,8900,APARTMENT,APARTMENT,GOOD,1,62.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Ieper,Other,Other
479000,9140,HOUSE,VILLA,AS_NEW,4,172.0,0,1.0,0.0,283.0,4.0,0.0,0.0,Temse,East Flanders,Flanders
795000,8301,APARTMENT,APARTMENT,TO_RENOVATE,4,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
425000,2520,HOUSE,HOUSE,GOOD,3,136.0,0,0.0,0.0,711.0,4.0,0.0,0.0,Ranst,Antwerp,Flanders
394500,9000,APARTMENT,APARTMENT,GOOD,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
480000,9040,HOUSE,HOUSE,GOOD,3,136.0,0,1.0,1.0,264.0,3.0,0.0,0.0,Gent,East Flanders,Flanders
414700,8830,HOUSE,HOUSE,GOOD,4,223.0,0,1.0,0.0,261.0,3.0,0.0,0.0,Hooglede,Other,Other
445000,1200,APARTMENT,APARTMENT,AS_NEW,3,120.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital
99000,8680,HOUSE,HOUSE,TO_BE_DONE_UP,1,94.0,0,0.0,0.0,63.0,2.0,0.0,0.0,Koekelare,Other,Other
299000,2610,HOUSE,HOUSE,AS_NEW,3,132.0,0,0.0,1.0,145.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders
194900,2600,APARTMENT,APARTMENT,GOOD,2,75.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
695000,2550,APARTMENT,APARTMENT,GOOD,4,240.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kontich,Antwerp,Flanders
469000,3550,HOUSE,HOUSE,AS_NEW,3,190.0,1,1.0,0.0,390.0,3.0,0.0,0.0,Heusden-Zolder,Limburg,Wallonia
399000,2360,HOUSE,HOUSE,GOOD,4,160.0,0,1.0,0.0,405.0,3.0,0.0,0.0,Oud-Turnhout,Antwerp,Flanders
230000,3300,APARTMENT,PENTHOUSE,TO_RENOVATE,4,131.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Tienen,Other,Other
169000,2100,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,89.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders
152000,1090,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Jette,Brussels Capital,Bruxelles-Capital
364000,9800,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders
75000,6030,HOUSE,HOUSE,GOOD,2,75.0,0,1.0,0.0,120.0,2.0,0.0,0.0,Charleroi,Hainaut,Wallonia
355000,6210,HOUSE,HOUSE,GOOD,4,123.0,0,1.0,0.0,209.0,3.0,0.0,0.0,Les Bons Villers,Hainaut,Wallonia
315000,1081,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,95.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Koekelberg,Brussels Capital,Bruxelles-Capital
219000,4100,HOUSE,HOUSE,GOOD,3,90.0,0,1.0,1.0,285.0,3.0,0.0,0.0,Seraing,Liège,Wallonia
540000,1200,APARTMENT,APARTMENT,AS_NEW,2,112.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital
227749,1130,APARTMENT,APARTMENT,AS_NEW,1,66.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital
145000,9600,HOUSE,HOUSE,TO_RENOVATE,3,241.0,0,0.0,1.0,450.0,3.0,0.0,0.0,Renaix,East Flanders,Flanders
155000,6900,APARTMENT,APARTMENT,AS_NEW,1,63.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Marche-en-Famenne,Luxembourg,Wallonia
299000,8020,APARTMENT,APARTMENT,GOOD,3,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostkamp,Other,Other
319000,1800,HOUSE,HOUSE,TO_RENOVATE,3,165.0,0,0.0,1.0,272.0,2.0,0.0,0.0,Vilvoorde,Flemish Brabant,Flanders
425000,1200,APARTMENT,APARTMENT,AS_NEW,2,119.0,1,0.0,0.0,0.0,3.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital
315000,1300,APARTMENT,APARTMENT,GOOD,1,81.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Wavre,Walloon Brabant,Wallonia
189000,4130,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,99.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Esneux,Liège,Wallonia
168000,8500,APARTMENT,FLAT_STUDIO,TO_BE_DONE_UP,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,Other,Other
79500,9600,HOUSE,MIXED_USE_BUILDING,GOOD,1,28.0,0,0.0,0.0,28.0,2.0,0.0,0.0,Renaix,East Flanders,Flanders
425000,9000,APARTMENT,APARTMENT,GOOD,3,127.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
249000,8434,APARTMENT,APARTMENT,JUST_RENOVATED,1,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Middelkerke,Other,Other
535000,8301,HOUSE,MANSION,AS_NEW,4,210.0,0,0.0,0.0,72.0,4.0,0.0,0.0,Knokke-Heist,Other,Other
169000,4801,HOUSE,HOUSE,TO_BE_DONE_UP,2,85.0,0,1.0,1.0,347.0,4.0,0.0,0.0,Verviers,Liège,Wallonia
180000,6280,HOUSE,HOUSE,GOOD,3,154.0,0,0.0,0.0,277.0,3.0,0.0,0.0,Gerpinnes,Hainaut,Wallonia
210000,4100,HOUSE,HOUSE,JUST_RENOVATED,3,199.0,0,1.0,1.0,450.0,3.0,0.0,0.0,Seraing,Liège,Wallonia
569000,2070,HOUSE,HOUSE,AS_NEW,4,211.0,0,0.0,0.0,269.0,3.0,1.0,0.0,Zwijndrecht,Antwerp,Flanders
625000,8300,APARTMENT,APARTMENT,GOOD,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,Other,Other
445000,9000,APARTMENT,APARTMENT,JUST_RENOVATED,2,105.0,1,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
340000,9800,APARTMENT,APARTMENT,AS_NEW,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders
569000,3920,APARTMENT,APARTMENT,AS_NEW,3,143.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Lommel,Limburg,Wallonia
340800,2800,APARTMENT,APARTMENT,GOOD,2,96.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp,Flanders
475000,1400,HOUSE,TOWN_HOUSE,GOOD,3,209.0,1,0.0,0.0,375.0,2.0,0.0,0.0,Nivelles,Walloon Brabant,Wallonia
309000,2070,APARTMENT,GROUND_FLOOR,AS_NEW,2,80.0,0,1.0,1.0,0.0,3.0,0.0,1.0,Zwijndrecht,Antwerp,Flanders
665000,2500,HOUSE,HOUSE,AS_NEW,4,288.0,1,1.0,1.0,265.0,2.0,0.0,0.0,Lier,Antwerp,Flanders
390000,9040,APARTMENT,APARTMENT,GOOD,4,210.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
360000,9500,HOUSE,HOUSE,GOOD,4,170.0,0,0.0,0.0,305.0,2.0,0.0,0.0,Geraardsbergen,East Flanders,Flanders
379000,9000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,3,138.0,0,1.0,0.0,78.0,2.0,0.0,0.0,Gent,East Flanders,Flanders
259000,9000,APARTMENT,APARTMENT,GOOD,1,46.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
179000,4400,HOUSE,HOUSE,GOOD,2,108.0,0,1.0,1.0,340.0,3.0,0.0,0.0,Flémalle,Liège,Wallonia
315000,1850,HOUSE,HOUSE,GOOD,2,163.0,0,0.0,0.0,195.0,3.0,0.0,0.0,Grimbergen,Flemish Brabant,Flanders
240000,6700,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Arlon,Luxembourg,Wallonia
175000,8430,HOUSE,HOUSE,TO_RENOVATE,3,98.0,0,0.0,1.0,387.0,2.0,0.0,0.0,Middelkerke,Other,Other
470000,8420,HOUSE,HOUSE,GOOD,3,166.0,0,0.0,0.0,459.0,4.0,0.0,0.0,De Haan,Other,Other
249000,2235,HOUSE,HOUSE,TO_RENOVATE,3,151.0,0,1.0,0.0,0.0,3.0,0.0,0.0,Hulshout,Antwerp,Flanders
269000,2640,HOUSE,MIXED_USE_BUILDING,GOOD,3,178.0,0,0.0,0.0,62.0,2.0,0.0,0.0,Mortsel,Antwerp,Flanders
465000,1050,APARTMENT,PENTHOUSE,JUST_RENOVATED,1,92.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Ixelles,Brussels Capital,Bruxelles-Capital
295000,3980,HOUSE,HOUSE,GOOD,2,206.0,0,0.0,1.0,576.0,4.0,0.0,0.0,Tessenderlo,Limburg,Wallonia
199000,4000,APARTMENT,APARTMENT,GOOD,1,72.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia
179000,8930,HOUSE,HOUSE,GOOD,4,140.0,0,1.0,1.0,133.0,3.0,0.0,0.0,Menen,Other,Other
225000,4570,HOUSE,HOUSE,TO_BE_DONE_UP,2,100.0,0,0.0,1.0,480.0,3.0,0.0,0.0,Marchin,Liège,Wallonia
139000,9600,HOUSE,HOUSE,GOOD,3,110.0,0,0.0,1.0,95.0,2.0,0.0,0.0,Renaix,East Flanders,Flanders
199000,9070,HOUSE,HOUSE,TO_BE_DONE_UP,2,91.0,0,0.0,1.0,130.0,3.0,0.0,0.0,Destelbergen,East Flanders,Flanders
369000,9570,HOUSE,HOUSE,GOOD,3,170.0,0,0.0,0.0,332.0,3.0,0.0,0.0,Lierde,East Flanders,Flanders
369000,2640,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mortsel,Antwerp,Flanders
398000,9000,APARTMENT,APARTMENT,AS_NEW,1,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders
547000,9810,APARTMENT,PENTHOUSE,AS_NEW,3,146.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Nazareth,East Flanders,Flanders
299000,1190,APARTMENT,APARTMENT,AS_NEW,2,83.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital
