Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift
199000,1070,APARTMENT,APARTMENT,GOOD,2,78.0,0,1.0,0.0,0.0,4.0,0.0,1.0
129000,4800,HOUSE,HOUSE,TO_BE_DONE_UP,2,80.0,0,0.0,0.0,283.0,2.0,0.0,0.0
309233,8800,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0
449000,1831,HOUSE,HOUSE,TO_BE_DONE_UP,3,230.0,0,0.0,0.0,294.0,3.0,0.0,0.0
109000,8434,APARTMENT,APARTMENT,JUST_RENOVATED,1,43.0,0,0.0,0.0,0.0,2.0,0.0,1.0
159000,9500,HOUSE,HOUSE,TO_RENOVATE,2,109.0,0,1.0,0.0,300.0,2.0,0.0,0.0
225000,1000,APARTMENT,APARTMENT,GOOD,1,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0
169000,6840,HOUSE,HOUSE,GOOD,3,68.0,0,0.0,0.0,0.0,2.0,0.0,0.0
260000,1600,HOUSE,HOUSE,TO_BE_DONE_UP,2,87.0,0,1.0,0.0,275.0,2.0,0.0,0.0
259000,8400,APARTMENT,APARTMENT,GOOD,2,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,9800,HOUSE,HOUSE,GOOD,4,192.0,0,1.0,0.0,220.0,3.0,0.0,0.0
309000,3370,HOUSE,HOUSE,TO_BE_DONE_UP,3,155.0,0,0.0,0.0,278.0,2.0,0.0,0.0
175000,1348,APARTMENT,APARTMENT,GOOD,1,46.0,0,0.0,0.0,0.0,2.0,0.0,1.0
279000,3700,HOUSE,HOUSE,GOOD,3,135.0,0,0.0,0.0,303.0,3.0,0.0,0.0
120000,8400,APARTMENT,APARTMENT,AS_NEW,1,56.0,0,0.0,0.0,0.0,2.0,0.0,0.0
248000,2660,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
375000,9300,HOUSE,HOUSE,TO_RENOVATE,3,200.0,0,0.0,0.0,464.0,3.0,0.0,0.0
285000,1080,APARTMENT,APARTMENT,GOOD,2,121.0,0,1.0,0.0,0.0,2.0,0.0,1.0
309000,9520,HOUSE,HOUSE,GOOD,3,164.0,0,1.0,0.0,250.0,2.0,0.0,0.0
530000,8400,APARTMENT,DUPLEX,AS_NEW,3,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
425000,9770,APARTMENT,APARTMENT,GOOD,3,124.0,0,1.0,0.0,0.0,2.0,0.0,1.0
495000,1190,APARTMENT,APARTMENT,JUST_RENOVATED,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
443396,3980,APARTMENT,PENTHOUSE,GOOD,3,142.0,0,1.0,0.0,0.0,2.0,0.0,1.0
174000,8770,APARTMENT,APARTMENT,GOOD,1,78.0,0,0.0,0.0,0.0,2.0,0.0,1.0
185000,9600,APARTMENT,APARTMENT,JUST_RENOVATED,1,60.0,0,0.0,0.0,0.0,2.0,0.0,1.0
159000,4460,HOUSE,MIXED_USE_BUILDING,TO_BE_DONE_UP,2,170.0,0,0.0,0.0,90.0,3.0,0.0,0.0
169000,8501,APARTMENT,APARTMENT,GOOD,2,78.0,0,0.0,0.0,0.0,2.0,0.0,0.0
309000,1200,APARTMENT,APARTMENT,GOOD,1,70.0,0,1.0,0.0,0.0,2.0,0.0,0.0
225000,8420,APARTMENT,APARTMENT,JUST_RENOVATED,2,71.0,0,0.0,0.0,0.0,2.0,0.0,1.0
220000,7000,APARTMENT,APARTMENT,GOOD,3,124.0,0,0.0,0.0,0.0,2.0,0.0,1.0
254900,8800,APARTMENT,APARTMENT,GOOD,3,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0
619000,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
209000,2830,HOUSE,HOUSE,TO_BE_DONE_UP,2,110.0,0,1.0,0.0,200.0,2.0,0.0,0.0
450000,1060,APARTMENT,DUPLEX,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,8450,HOUSE,HOUSE,GOOD,3,85.0,0,1.0,0.0,172.0,4.0,0.0,0.0
199000,8620,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,152.0,0,0.0,0.0,0.0,2.0,0.0,1.0
250000,9600,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0
399000,9308,HOUSE,HOUSE,GOOD,3,171.0,0,1.0,0.0,160.0,3.0,0.0,0.0
587000,1060,APARTMENT,APARTMENT,AS_NEW,2,118.0,0,0.0,0.0,0.0,3.0,0.0,0.0
345000,9630,HOUSE,HOUSE,TO_RENOVATE,4,147.0,0,0.0,0.0,0.0,3.0,0.0,0.0
479000,1070,APARTMENT,GROUND_FLOOR,GOOD,2,135.0,0,1.0,0.0,0.0,2.0,0.0,0.0
282500,7850,HOUSE,HOUSE,GOOD,3,127.0,0,1.0,0.0,224.0,2.0,0.0,0.0
120000,5500,APARTMENT,APARTMENT,GOOD,2,69.0,0,0.0,0.0,0.0,2.0,0.0,1.0
399000,2018,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,128.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,8630,APARTMENT,SERVICE_FLAT,AS_NEW,1,52.0,0,1.0,0.0,0.0,2.0,0.0,1.0
635000,9000,APARTMENT,APARTMENT,GOOD,1,135.0,0,1.0,0.0,0.0,2.0,0.0,1.0
580000,1000,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,162.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,4500,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
439000,8501,HOUSE,HOUSE,GOOD,3,172.0,0,1.0,0.0,393.0,3.0,0.0,0.0
350000,1140,APARTMENT,PENTHOUSE,AS_NEW,3,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0
725000,9000,APARTMENT,DUPLEX,JUST_RENOVATED,3,162.0,0,1.0,0.0,0.0,2.0,0.0,1.0
184000,2300,APARTMENT,APARTMENT,GOOD,2,97.0,0,0.0,0.0,0.0,2.0,0.0,1.0
525000,8300,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
260000,2500,APARTMENT,APARTMENT,GOOD,2,97.0,0,1.0,0.0,0.0,2.0,0.0,1.0
395000,1500,HOUSE,HOUSE,TO_BE_DONE_UP,3,141.0,0,1.0,0.0,338.0,3.0,0.0,0.0
650000,1150,APARTMENT,APARTMENT,GOOD,3,160.0,0,1.0,0.0,0.0,2.0,0.0,1.0
295000,1080,APARTMENT,APARTMENT,AS_NEW,2,104.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,2020,HOUSE,HOUSE,TO_RENOVATE,2,160.0,0,0.0,0.0,95.0,2.0,0.0,0.0
300000,2180,HOUSE,HOUSE,GOOD,4,158.0,0,0.0,0.0,73.0,2.0,0.0,0.0
290000,2800,APARTMENT,APARTMENT,GOOD,3,95.0,0,1.0,0.0,0.0,3.0,0.0,1.0
249000,8400,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0
229000,8400,APARTMENT,PENTHOUSE,GOOD,1,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0
250000,1650,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0
219000,2100,APARTMENT,APARTMENT,GOOD,3,104.0,0,1.0,0.0,0.0,4.0,0.0,1.0
290000,1050,APARTMENT,APARTMENT,GOOD,1,50.0,0,0.0,0.0,0.0,2.0,0.0,0.0
100000,7321,HOUSE,HOUSE,TO_RENOVATE,2,130.0,0,1.0,0.0,555.0,2.0,0.0,0.0
399000,2221,HOUSE,HOUSE,JUST_RENOVATED,3,170.0,0,0.0,0.0,530.0,3.0,0.0,0.0
230000,6780,HOUSE,HOUSE,GOOD,2,70.0,0,1.0,0.0,142.0,3.0,0.0,0.0
399000,9000,APARTMENT,APARTMENT,GOOD,2,142.0,0,1.0,0.0,0.0,2.0,0.0,1.0
137500,5000,APARTMENT,APARTMENT,TO_RENOVATE,1,45.0,0,1.0,0.0,0.0,2.0,0.0,1.0
427000,9800,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,4.0,0.0,1.0
215000,9600,HOUSE,HOUSE,GOOD,4,147.0,0,0.0,0.0,147.0,2.0,0.0,0.0
335000,1210,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,0.0
245000,1180,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
270000,9000,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,74.0,0,1.0,0.0,0.0,2.0,0.0,0.0
365000,9200,HOUSE,HOUSE,GOOD,4,190.0,0,1.0,0.0,247.0,2.0,0.0,0.0
299000,7387,HOUSE,HOUSE,GOOD,3,142.0,0,1.0,0.0,0.0,3.0,0.0,0.0
392500,3000,HOUSE,HOUSE,AS_NEW,2,70.0,0,1.0,0.0,32.0,2.0,0.0,0.0
289000,8370,APARTMENT,APARTMENT,GOOD,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0
425000,1000,APARTMENT,APARTMENT,AS_NEW,2,83.0,0,1.0,0.0,0.0,3.0,0.0,1.0
379000,1000,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,4.0,0.0,1.0
225000,3000,APARTMENT,KOT,JUST_RENOVATED,1,26.0,0,0.0,0.0,0.0,2.0,0.0,1.0
320000,2300,HOUSE,HOUSE,AS_NEW,3,150.0,0,0.0,0.0,168.0,3.0,0.0,0.0
450000,8500,APARTMENT,APARTMENT,TO_RENOVATE,3,147.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,2640,APARTMENT,APARTMENT,GOOD,2,79.0,0,1.0,0.0,0.0,2.0,0.0,1.0
419000,9041,HOUSE,HOUSE,AS_NEW,3,181.0,0,0.0,0.0,213.0,2.0,0.0,0.0
275000,8900,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
330000,9300,HOUSE,HOUSE,AS_NEW,3,180.0,0,0.0,0.0,120.0,2.0,0.0,0.0
337000,3730,HOUSE,HOUSE,GOOD,3,163.0,0,0.0,0.0,250.0,3.0,0.0,0.0
475000,2580,HOUSE,HOUSE,GOOD,3,186.0,0,1.0,0.0,340.0,3.0,0.0,0.0
55000,7301,APARTMENT,KOT,GOOD,1,16.0,0,0.0,0.0,0.0,2.0,0.0,1.0
669000,2640,HOUSE,HOUSE,AS_NEW,4,222.0,0,1.0,0.0,189.0,2.0,0.0,0.0
288000,2830,APARTMENT,APARTMENT,GOOD,2,85.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,8370,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
385000,9971,APARTMENT,APARTMENT,JUST_RENOVATED,2,129.0,0,1.0,0.0,0.0,2.0,0.0,1.0
220000,9600,HOUSE,HOUSE,JUST_RENOVATED,3,188.0,0,1.0,0.0,80.0,2.0,0.0,0.0
335000,2018,APARTMENT,APARTMENT,AS_NEW,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
224900,9200,HOUSE,HOUSE,GOOD,2,140.0,0,1.0,0.0,185.0,3.0,0.0,0.0
419000,2000,HOUSE,HOUSE,GOOD,4,225.0,0,0.0,0.0,0.0,3.0,0.0,0.0
545000,1050,APARTMENT,APARTMENT,GOOD,3,160.0,0,1.0,0.0,0.0,3.0,0.0,1.0
150000,6200,HOUSE,HOUSE,TO_BE_DONE_UP,4,143.0,0,1.0,0.0,418.0,2.0,0.0,0.0
599000,2000,HOUSE,HOUSE,GOOD,4,189.0,0,1.0,0.0,46.0,2.0,0.0,0.0
247900,2060,HOUSE,HOUSE,TO_RENOVATE,4,154.0,0,0.0,0.0,58.0,2.0,0.0,0.0
259000,4800,APARTMENT,APARTMENT,GOOD,3,108.0,0,1.0,0.0,0.0,3.0,0.0,1.0
259000,9690,HOUSE,HOUSE,GOOD,4,172.0,0,1.0,0.0,510.0,2.0,0.0,0.0
260000,5300,APARTMENT,APARTMENT,GOOD,2,92.0,0,0.0,0.0,0.0,4.0,0.0,1.0
133000,8370,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,39.0,0,0.0,0.0,0.0,2.0,0.0,1.0
400000,9500,HOUSE,APARTMENT_BLOCK,GOOD,3,252.0,0,0.0,0.0,0.0,2.0,0.0,0.0
750000,8500,APARTMENT,APARTMENT,GOOD,3,176.0,0,1.0,0.0,0.0,2.0,0.0,1.0
305000,2845,HOUSE,HOUSE,AS_NEW,4,147.0,0,0.0,0.0,65.0,2.0,0.0,0.0
432000,9820,APARTMENT,APARTMENT,GOOD,2,99.0,0,1.0,0.0,0.0,2.0,0.0,1.0
290000,2060,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
270000,6280,APARTMENT,GROUND_FLOOR,AS_NEW,2,108.0,0,1.0,0.0,0.0,2.0,0.0,1.0
180000,9070,APARTMENT,SERVICE_FLAT,GOOD,1,50.0,0,0.0,0.0,0.0,2.0,0.0,1.0
795000,8300,APARTMENT,APARTMENT,TO_RENOVATE,4,83.0,0,1.0,0.0,0.0,2.0,0.0,1.0
300000,1170,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,4.0,0.0,1.0
219000,2018,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
199000,1070,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,2.0,0.0,1.0
180000,7340,APARTMENT,APARTMENT,GOOD,3,154.0,0,1.0,0.0,0.0,2.0,0.0,0.0
299000,8301,APARTMENT,APARTMENT,TO_RESTORE,2,62.0,0,0.0,0.0,0.0,2.0,0.0,1.0
269000,1090,APARTMENT,APARTMENT,GOOD,1,70.0,0,0.0,0.0,0.0,2.0,0.0,1.0
209000,3830,APARTMENT,SERVICE_FLAT,GOOD,1,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0
565000,9000,APARTMENT,APARTMENT,GOOD,1,84.0,0,1.0,0.0,0.0,2.0,0.0,1.0
192000,1800,HOUSE,HOUSE,TO_RENOVATE,2,114.0,0,0.0,0.0,300.0,2.0,0.0,0.0
249000,2550,APARTMENT,SERVICE_FLAT,AS_NEW,1,60.0,0,0.0,0.0,0.0,3.0,0.0,1.0
220000,9620,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,2,83.0,0,0.0,0.0,0.0,2.0,0.0,1.0
399000,2900,HOUSE,HOUSE,AS_NEW,2,106.0,0,1.0,0.0,211.0,2.0,0.0,0.0
169000,8370,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0
194000,5300,APARTMENT,GROUND_FLOOR,GOOD,1,70.0,0,1.0,0.0,0.0,4.0,0.0,1.0
205000,8434,APARTMENT,APARTMENT,GOOD,1,59.0,0,0.0,0.0,0.0,2.0,0.0,1.0
385000,9000,APARTMENT,APARTMENT,AS_NEW,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,9600,HOUSE,HOUSE,GOOD,4,100.0,0,0.0,0.0,535.0,3.0,0.0,0.0
675000,6741,HOUSE,HOUSE,GOOD,4,220.0,0,0.0,0.0,333.0,3.0,0.0,0.0
169000,8870,HOUSE,HOUSE,JUST_RENOVATED,3,135.0,0,1.0,0.0,114.0,3.0,0.0,0.0
95000,4100,HOUSE,HOUSE,GOOD,1,50.0,0,0.0,0.0,30.0,2.0,0.0,0.0
290000,4520,HOUSE,HOUSE,GOOD,3,161.0,0,1.0,0.0,404.0,4.0,0.0,0.0
250000,4420,HOUSE,HOUSE,GOOD,4,215.0,0,1.0,0.0,220.0,2.0,0.0,0.0
395000,8790,HOUSE,HOUSE,GOOD,3,140.0,0,1.0,0.0,333.0,3.0,0.0,0.0
180000,1500,APARTMENT,SERVICE_FLAT,AS_NEW,1,72.0,0,0.0,0.0,0.0,2.0,0.0,1.0
249000,3300,APARTMENT,APARTMENT,JUST_RENOVATED,2,84.0,0,0.0,0.0,0.0,2.0,0.0,1.0
299000,2800,HOUSE,HOUSE,TO_RENOVATE,3,128.0,0,1.0,0.0,470.0,3.0,0.0,0.0
174000,1731,APARTMENT,APARTMENT,GOOD,2,72.0,0,1.0,0.0,0.0,2.0,0.0,1.0
124000,8660,APARTMENT,APARTMENT,GOOD,1,37.0,0,1.0,0.0,0.0,2.0,0.0,1.0
275000,1080,APARTMENT,APARTMENT,AS_NEW,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0
235000,8930,HOUSE,HOUSE,GOOD,3,248.0,0,1.0,0.0,485.0,3.0,0.0,0.0
235000,2610,APARTMENT,APARTMENT,AS_NEW,2,85.0,0,0.0,0.0,0.0,2.0,0.0,0.0
250000,4020,APARTMENT,APARTMENT,GOOD,3,159.0,0,1.0,0.0,0.0,2.0,0.0,1.0
436000,2200,HOUSE,HOUSE,GOOD,3,198.0,0,1.0,0.0,315.0,3.0,0.0,0.0
335000,1070,APARTMENT,APARTMENT,AS_NEW,3,117.0,0,1.0,0.0,0.0,4.0,0.0,1.0
250000,9940,HOUSE,HOUSE,TO_BE_DONE_UP,4,189.0,0,0.0,0.0,268.0,3.0,0.0,0.0
159000,6032,HOUSE,HOUSE,GOOD,2,80.0,0,0.0,0.0,0.0,2.0,0.0,0.0
115000,4100,HOUSE,HOUSE,GOOD,2,110.0,0,0.0,0.0,110.0,2.0,0.0,0.0
230000,9000,APARTMENT,APARTMENT,GOOD,1,60.0,0,1.0,0.0,0.0,1.0,0.0,0.0
580000,8300,APARTMENT,APARTMENT,GOOD,2,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0
209500,9280,APARTMENT,APARTMENT,GOOD,1,61.0,0,1.0,0.0,0.0,2.0,0.0,1.0
239000,1000,APARTMENT,APARTMENT,GOOD,1,47.0,0,1.0,0.0,0.0,3.0,0.0,1.0
230000,1080,APARTMENT,APARTMENT,AS_NEW,2,98.0,0,1.0,0.0,0.0,4.0,0.0,1.0
476636,3370,HOUSE,HOUSE,AS_NEW,3,184.0,0,0.0,0.0,529.0,4.0,0.0,0.0
349000,2100,HOUSE,TOWN_HOUSE,TO_RENOVATE,3,207.0,0,0.0,0.0,75.0,2.0,0.0,0.0
135000,8200,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,37.0,0,1.0,0.0,0.0,2.0,0.0,1.0
224000,2830,APARTMENT,APARTMENT,GOOD,1,54.0,0,1.0,0.0,0.0,2.0,0.0,1.0
209000,4500,HOUSE,HOUSE,GOOD,3,165.0,0,1.0,0.0,135.0,2.0,0.0,0.0
335000,9800,APARTMENT,APARTMENT,AS_NEW,2,82.0,0,0.0,0.0,0.0,2.0,0.0,1.0
445126,8792,APARTMENT,APARTMENT,GOOD,2,136.0,0,1.0,0.0,0.0,2.0,0.0,1.0
799000,1180,HOUSE,HOUSE,GOOD,4,247.0,0,1.0,0.0,0.0,2.0,0.0,0.0
335000,9630,HOUSE,HOUSE,GOOD,4,245.0,0,1.0,0.0,245.0,3.0,0.0,0.0
245000,1490,HOUSE,HOUSE,TO_RENOVATE,4,125.0,0,1.0,0.0,320.0,4.0,0.0,0.0
169000,2170,APARTMENT,APARTMENT,GOOD,2,97.0,0,0.0,0.0,0.0,2.0,0.0,1.0
135000,8450,APARTMENT,APARTMENT,GOOD,1,45.0,0,0.0,0.0,0.0,2.0,0.0,1.0
535000,1000,APARTMENT,APARTMENT,AS_NEW,2,164.0,0,1.0,0.0,0.0,2.0,0.0,1.0
330000,1180,APARTMENT,APARTMENT,GOOD,2,90.0,0,1.0,0.0,0.0,2.0,0.0,0.0
299000,2800,APARTMENT,APARTMENT,GOOD,2,130.0,0,1.0,0.0,0.0,2.0,0.0,1.0
350000,9940,APARTMENT,APARTMENT,AS_NEW,2,95.0,0,1.0,0.0,0.0,2.0,0.0,0.0
425000,8500,HOUSE,HOUSE,GOOD,3,124.0,0,1.0,0.0,124.0,2.0,0.0,0.0
349000,3000,APARTMENT,APARTMENT,GOOD,1,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
99000,6001,APARTMENT,APARTMENT,GOOD,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0
215000,8370,APARTMENT,APARTMENT,TO_RENOVATE,2,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0
159000,8800,APARTMENT,APARTMENT,TO_BE_DONE_UP,3,123.0,0,0.0,0.0,0.0,2.0,0.0,1.0
150000,4000,APARTMENT,DUPLEX,TO_BE_DONE_UP,3,116.0,0,0.0,0.0,0.0,2.0,0.0,0.0
155000,4400,HOUSE,HOUSE,JUST_RENOVATED,2,75.0,0,1.0,0.0,13.0,4.0,0.0,0.0
495000,4367,HOUSE,HOUSE,GOOD,3,148.0,0,1.0,0.0,505.0,4.0,0.0,0.0
545000,8620,APARTMENT,APARTMENT,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0
415000,8380,APARTMENT,APARTMENT,GOOD,3,133.0,0,0.0,0.0,0.0,2.0,0.0,1.0
175000,2660,APARTMENT,APARTMENT,GOOD,3,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0
124000,5300,APARTMENT,APARTMENT,GOOD,1,54.0,0,0.0,0.0,0.0,3.0,0.0,0.0
355000,2610,HOUSE,HOUSE,GOOD,4,151.0,0,1.0,0.0,170.0,4.0,0.0,0.0
394500,9000,APARTMENT,APARTMENT,GOOD,2,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0
288000,9280,APARTMENT,APARTMENT,GOOD,1,86.0,0,1.0,0.0,0.0,3.0,0.0,1.0
325000,9620,HOUSE,HOUSE,GOOD,3,154.0,0,1.0,0.0,431.0,3.0,0.0,0.0
278000,2280,APARTMENT,GROUND_FLOOR,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
269000,3460,APARTMENT,DUPLEX,AS_NEW,2,116.0,0,1.0,0.0,0.0,2.0,0.0,0.0
294000,3270,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0
210000,3110,HOUSE,HOUSE,TO_RENOVATE,3,130.0,0,0.0,0.0,500.0,3.0,0.0,0.0
229000,7700,APARTMENT,APARTMENT,AS_NEW,3,115.0,0,1.0,0.0,0.0,2.0,0.0,1.0
340000,2020,APARTMENT,APARTMENT,AS_NEW,1,64.0,0,1.0,0.0,0.0,2.0,0.0,1.0
190000,8310,APARTMENT,APARTMENT,GOOD,2,75.0,0,0.0,0.0,0.0,2.0,0.0,1.0
430000,9300,HOUSE,HOUSE,GOOD,4,157.0,0,1.0,0.0,0.0,2.0,0.0,0.0
249000,9120,APARTMENT,APARTMENT,AS_NEW,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0
327500,1070,APARTMENT,APARTMENT,AS_NEW,3,118.0,0,1.0,0.0,0.0,4.0,0.0,1.0
240000,1020,APARTMENT,APARTMENT,JUST_RENOVATED,1,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0
159000,4540,HOUSE,HOUSE,GOOD,2,80.0,0,0.0,0.0,32.0,3.0,0.0,0.0
370000,4802,APARTMENT,APARTMENT,AS_NEW,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0
219000,8434,HOUSE,HOUSE,GOOD,2,50.0,0,1.0,0.0,71.0,3.0,0.0,0.0
365000,8500,APARTMENT,LOFT,GOOD,1,126.0,0,1.0,0.0,0.0,2.0,0.0,1.0
175000,6061,HOUSE,HOUSE,GOOD,2,175.0,0,0.0,0.0,130.0,2.0,0.0,0.0
299500,2547,APARTMENT,GROUND_FLOOR,GOOD,2,78.0,0,1.0,0.0,0.0,4.0,0.0,1.0
619000,1190,APARTMENT,LOFT,AS_NEW,2,170.0,0,1.0,0.0,0.0,2.0,0.0,0.0
365000,9280,HOUSE,HOUSE,GOOD,2,150.0,0,1.0,0.0,434.0,3.0,0.0,0.0
449000,1060,HOUSE,HOUSE,TO_RENOVATE,4,225.0,0,0.0,0.0,85.0,3.0,0.0,0.0
545000,2000,APARTMENT,APARTMENT,GOOD,2,185.0,0,1.0,0.0,0.0,2.0,0.0,1.0
645000,8300,APARTMENT,APARTMENT,GOOD,2,85.0,0,0.0,0.0,0.0,2.0,0.0,1.0
359000,8450,APARTMENT,DUPLEX,AS_NEW,3,175.0,0,1.0,0.0,0.0,2.0,0.0,1.0
299000,8370,APARTMENT,APARTMENT,GOOD,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0
429000,2830,HOUSE,HOUSE,GOOD,3,147.0,0,0.0,0.0,293.0,3.0,0.0,0.0
189000,8420,APARTMENT,APARTMENT,AS_NEW,1,36.0,0,1.0,0.0,0.0,1.0,0.0,1.0
225000,2290,APARTMENT,APARTMENT,GOOD,2,98.0,0,0.0,0.0,0.0,4.0,0.0,1.0
185000,7866,HOUSE,HOUSE,TO_BE_DONE_UP,2,105.0,0,0.0,0.0,450.0,3.0,0.0,0.0
339000,9620,HOUSE,HOUSE,TO_RENOVATE,4,184.0,0,0.0,0.0,416.0,3.0,0.0,0.0
115000,8500,APARTMENT,APARTMENT,GOOD,1,59.0,0,0.0,0.0,0.0,2.0,0.0,1.0
395000,9000,APARTMENT,DUPLEX,GOOD,3,186.0,0,1.0,0.0,0.0,2.0,0.0,0.0
194000,8430,APARTMENT,APARTMENT,GOOD,2,68.0,0,1.0,0.0,0.0,2.0,0.0,1.0
465000,9230,APARTMENT,APARTMENT,GOOD,3,185.0,0,1.0,0.0,0.0,2.0,0.0,1.0
259000,1600,APARTMENT,APARTMENT,GOOD,2,98.0,0,1.0,0.0,0.0,2.0,0.0,1.0
695000,8301,APARTMENT,APARTMENT,TO_RENOVATE,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0
415000,3000,APARTMENT,APARTMENT,GOOD,3,114.0,0,1.0,0.0,0.0,2.0,0.0,1.0
215000,1160,APARTMENT,GROUND_FLOOR,GOOD,1,55.0,0,1.0,0.0,0.0,2.0,0.0,0.0
269000,9300,APARTMENT,APARTMENT,GOOD,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
475000,8300,APARTMENT,APARTMENT,GOOD,1,59.0,0,1.0,0.0,0.0,2.0,0.0,1.0
289000,2500,APARTMENT,APARTMENT,JUST_RENOVATED,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0
219000,8900,APARTMENT,APARTMENT,GOOD,2,90.0,0,0.0,0.0,0.0,2.0,0.0,1.0
270000,8430,APARTMENT,APARTMENT,GOOD,2,92.0,0,1.0,0.0,0.0,3.0,0.0,0.0
399000,8370,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0
249000,2570,HOUSE,HOUSE,TO_BE_DONE_UP,4,177.0,0,1.0,0.0,143.0,2.0,0.0,0.0
697500,2000,APARTMENT,PENTHOUSE,GOOD,3,147.0,0,1.0,0.0,0.0,2.0,0.0,1.0
245000,9050,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,106.0,0,0.0,0.0,0.0,2.0,0.0,1.0
125000,9000,APARTMENT,FLAT_STUDIO,GOOD,1,25.0,0,0.0,0.0,0.0,2.0,0.0,1.0
349000,1080,HOUSE,APARTMENT_BLOCK,GOOD,2,175.0,0,0.0,0.0,0.0,2.0,0.0,0.0
