Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Terrace,Garden,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Lift,Municipality,Province,Region,Property_Size
185000,9040,APARTMENT,APARTMENT,TO_RENOVATE,1,55.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
303190,3840,APARTMENT,APARTMENT,GOOD,2,115.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Borgloon,Limburg,Wallonia,Large
85000,6769,HOUSE,HOUSE,TO_RENOVATE,1,75.0,0,1.0,0.0,118.0,2.0,0.0,0.0,Meix-devant-Virton,Luxembourg,Wallonia,Medium
175000,2380,HOUSE,HOUSE,GOOD,3,109.0,0,0.0,0.0,317.0,3.0,0.0,0.0,Ravels,Antwerp,Flanders,Large
329000,6830,HOUSE,HOUSE,AS_NEW,3,150.0,1,1.0,1.0,597.0,3.0,0.0,0.0,Bouillon,Luxembourg,Wallonia,Large
175000,1190,APARTMENT,GROUND_FLOOR,TO_BE_DONE_UP,1,46.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Forest,Brussels Capital,Bruxelles-Capital,Small
225000,8670,APARTMENT,APARTMENT,GOOD,1,67.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Koksijde,West Flanders,Flanders,Medium
519000,8301,APARTMENT,APARTMENT,JUST_RENOVATED,2,58.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
265000,9810,APARTMENT,APARTMENT,GOOD,3,80.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Nazareth,East Flanders,Flanders,Medium
235000,1410,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Waterloo,Walloon Brabant,Wallonia,Medium
345000,2320,APARTMENT,APARTMENT,AS_NEW,2,118.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Hoogstraten,Antwerp,Flanders,Large
215000,8530,HOUSE,HOUSE,AS_NEW,2,128.0,0,1.0,0.0,116.0,3.0,0.0,0.0,Harelbeke,West Flanders,Flanders,Large
199000,4030,APARTMENT,APARTMENT,GOOD,2,82.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Liège,Liège,Wallonia,Medium
275000,4400,HOUSE,HOUSE,GOOD,2,120.0,0,1.0,1.0,314.0,4.0,0.0,0.0,Flémalle,Liège,Wallonia,Large
675000,1180,APARTMENT,APARTMENT,GOOD,4,147.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Large
255000,8800,APARTMENT,APARTMENT,AS_NEW,2,117.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Roeselare,West Flanders,Flanders,Large
245000,1080,APARTMENT,APARTMENT,GOOD,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
575000,4000,APARTMENT,PENTHOUSE,AS_NEW,3,144.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia,Large
439000,9300,APARTMENT,APARTMENT,GOOD,2,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Aalst,East Flanders,Flanders,Large
279000,2100,APARTMENT,APARTMENT,GOOD,2,104.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
349900,2060,HOUSE,APARTMENT_BLOCK,GOOD,3,174.0,0,0.0,1.0,100.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Large
89000,8930,HOUSE,HOUSE,TO_RENOVATE,2,103.0,0,1.0,1.0,245.0,3.0,0.0,0.0,Menen,West Flanders,Flanders,Large
264000,1200,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Medium
249000,1350,HOUSE,HOUSE,GOOD,4,144.0,0,1.0,1.0,584.0,2.0,0.0,0.0,Orp-Jauche,Walloon Brabant,Wallonia,Large
235000,2600,APARTMENT,APARTMENT,AS_NEW,2,85.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
351500,1070,APARTMENT,PENTHOUSE,AS_NEW,1,83.0,1,1.0,1.0,0.0,2.0,0.0,1.0,Anderlecht,Brussels Capital,Bruxelles-Capital,Medium
590000,1000,APARTMENT,APARTMENT,GOOD,3,165.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
275000,1200,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,70.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Medium
365000,9800,HOUSE,HOUSE,GOOD,4,210.0,0,0.0,0.0,173.0,3.0,0.0,0.0,Deinze,East Flanders,Flanders,Very Large
249000,8790,APARTMENT,APARTMENT,AS_NEW,2,91.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Waregem,West Flanders,Flanders,Medium
285000,4990,HOUSE,HOUSE,GOOD,4,166.0,0,1.0,0.0,770.0,4.0,0.0,0.0,Lierneux,Liège,Wallonia,Large
560000,9000,HOUSE,HOUSE,GOOD,4,152.0,0,1.0,0.0,175.0,3.0,0.0,1.0,Gent,East Flanders,Flanders,Large
549000,2800,HOUSE,HOUSE,GOOD,2,201.0,1,1.0,1.0,486.0,2.0,0.0,0.0,Mechelen,Antwerp,Flanders,Very Large
699000,1190,APARTMENT,DUPLEX,JUST_RENOVATED,3,172.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital,Large
87000,4000,APARTMENT,FLAT_STUDIO,AS_NEW,1,29.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia,Small
238000,6750,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Musson,Luxembourg,Wallonia,Medium
210000,8450,HOUSE,HOUSE,GOOD,3,110.0,0,1.0,0.0,115.0,2.0,0.0,0.0,Bredene,West Flanders,Flanders,Large
240000,4020,APARTMENT,APARTMENT,AS_NEW,3,144.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Liège,Liège,Wallonia,Large
325000,1190,APARTMENT,APARTMENT,AS_NEW,2,91.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital,Medium
315000,3740,HOUSE,HOUSE,GOOD,3,163.0,0,0.0,0.0,343.0,3.0,0.0,0.0,Bilzen,Limburg,Wallonia,Large
301000,2000,APARTMENT,APARTMENT,AS_NEW,1,51.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
325000,9880,APARTMENT,APARTMENT,GOOD,2,119.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Aalter,East Flanders,Flanders,Large
249000,9860,HOUSE,HOUSE,TO_BE_DONE_UP,3,141.0,0,1.0,0.0,340.0,3.0,0.0,0.0,Oosterzele,East Flanders,Flanders,Large
235000,6150,HOUSE,MIXED_USE_BUILDING,GOOD,3,215.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Anderlues,Hainaut,Wallonia,Very Large
185000,8800,APARTMENT,APARTMENT,AS_NEW,2,72.0,1,1.0,0.0,0.0,2.0,0.0,0.0,Roeselare,West Flanders,Flanders,Medium
523000,9340,HOUSE,HOUSE,GOOD,3,189.0,1,1.0,1.0,339.0,3.0,0.0,0.0,Lede,East Flanders,Flanders,Large
75000,5550,APARTMENT,APARTMENT,GOOD,2,39.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Vresse-sur-Semois,Namur,Wallonia,Small
190000,1140,APARTMENT,APARTMENT,TO_RESTORE,2,94.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Evere,Brussels Capital,Bruxelles-Capital,Medium
665000,8300,APARTMENT,APARTMENT,GOOD,2,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
310000,5030,APARTMENT,GROUND_FLOOR,GOOD,3,100.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Gembloux,Namur,Wallonia,Medium
679000,2060,HOUSE,APARTMENT_BLOCK,AS_NEW,4,240.0,0,0.0,0.0,58.0,3.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Very Large
415000,9800,HOUSE,HOUSE,AS_NEW,3,167.0,1,1.0,1.0,235.0,3.0,0.0,0.0,Deinze,East Flanders,Flanders,Large
795000,8300,APARTMENT,APARTMENT,AS_NEW,2,74.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
299000,9500,APARTMENT,APARTMENT,AS_NEW,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Geraardsbergen,East Flanders,Flanders,Medium
325000,8500,HOUSE,HOUSE,AS_NEW,4,164.0,1,1.0,1.0,151.0,2.0,0.0,0.0,Kortrijk,West Flanders,Flanders,Large
595000,9000,HOUSE,HOUSE,GOOD,4,201.0,0,0.0,1.0,108.0,3.0,0.0,0.0,Gent,East Flanders,Flanders,Very Large
850000,1180,HOUSE,HOUSE,GOOD,4,230.0,1,1.0,1.0,250.0,2.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital,Very Large
290000,9100,HOUSE,HOUSE,GOOD,3,137.0,0,0.0,1.0,271.0,2.0,0.0,0.0,Sint-Niklaas,East Flanders,Flanders,Large
314900,2170,APARTMENT,GROUND_FLOOR,JUST_RENOVATED,3,125.0,0,0.0,1.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
199000,8820,HOUSE,HOUSE,TO_RENOVATE,3,157.0,0,1.0,1.0,169.0,2.0,0.0,0.0,Torhout,West Flanders,Flanders,Large
299000,1190,APARTMENT,APARTMENT,TO_BE_DONE_UP,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital,Large
385000,8580,HOUSE,HOUSE,GOOD,3,140.0,0,1.0,0.0,288.0,3.0,0.0,0.0,Avelgem,West Flanders,Flanders,Large
429000,1820,APARTMENT,APARTMENT,GOOD,3,123.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Steenokkerzeel,Flemish Brabant,Flanders,Large
249000,5100,APARTMENT,APARTMENT,AS_NEW,2,89.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Namur,Namur,Wallonia,Medium
275000,9031,HOUSE,HOUSE,TO_RENOVATE,4,117.0,0,0.0,1.0,407.0,4.0,0.0,0.0,Gent,East Flanders,Flanders,Large
187500,2170,APARTMENT,APARTMENT,AS_NEW,1,65.0,1,1.0,1.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Medium
520000,9820,HOUSE,HOUSE,GOOD,4,166.0,0,1.0,1.0,449.0,3.0,0.0,0.0,Merelbeke,East Flanders,Flanders,Large
250000,2300,HOUSE,HOUSE,GOOD,3,124.0,0,1.0,0.0,95.0,2.0,0.0,0.0,Turnhout,Antwerp,Flanders,Large
269000,9700,APARTMENT,APARTMENT,GOOD,2,74.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Oudenaarde,East Flanders,Flanders,Medium
354900,8400,APARTMENT,APARTMENT,AS_NEW,3,125.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Oostende,West Flanders,Flanders,Large
178000,2600,APARTMENT,APARTMENT,TO_BE_DONE_UP,1,47.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Small
794000,2530,APARTMENT,PENTHOUSE,GOOD,3,116.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Boechout,Antwerp,Flanders,Large
476250,3012,APARTMENT,APARTMENT,GOOD,2,127.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Leuven,Flemish Brabant,Flanders,Large
349000,4600,HOUSE,HOUSE,GOOD,3,150.0,0,1.0,1.0,490.0,2.0,0.0,0.0,Visé,Liège,Wallonia,Large
150000,3118,APARTMENT,PENTHOUSE,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Rotselaar,Flemish Brabant,Flanders,Medium
415000,1932,HOUSE,HOUSE,TO_RENOVATE,3,138.0,0,1.0,1.0,530.0,3.0,0.0,0.0,Zaventem,Flemish Brabant,Flanders,Large
174500,8434,HOUSE,HOUSE,GOOD,2,45.0,0,1.0,0.0,45.0,3.0,0.0,0.0,Middelkerke,West Flanders,Flanders,Small
315000,1180,APARTMENT,APARTMENT,GOOD,2,95.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Medium
328858,1190,APARTMENT,APARTMENT,GOOD,2,94.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Forest,Brussels Capital,Bruxelles-Capital,Medium
695000,8300,HOUSE,TOWN_HOUSE,AS_NEW,4,214.0,0,1.0,0.0,69.0,2.0,0.0,0.0,Knokke-Heist,West Flanders,Flanders,Very Large
264000,3890,HOUSE,HOUSE,AS_NEW,4,126.0,0,1.0,1.0,425.0,2.0,0.0,0.0,Gingelom,Limburg,Wallonia,Large
169000,6830,HOUSE,HOUSE,JUST_RENOVATED,4,120.0,0,1.0,1.0,180.0,2.0,0.0,0.0,Bouillon,Luxembourg,Wallonia,Large
229000,8770,HOUSE,HOUSE,GOOD,3,132.0,0,0.0,0.0,260.0,3.0,0.0,0.0,Ingelmunster,West Flanders,Flanders,Large
255000,2800,APARTMENT,APARTMENT,AS_NEW,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Mechelen,Antwerp,Flanders,Medium
335000,3582,APARTMENT,APARTMENT,GOOD,2,100.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Beringen,Limburg,Wallonia,Medium
750000,8400,APARTMENT,APARTMENT,AS_NEW,2,106.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Oostende,West Flanders,Flanders,Large
334500,9700,HOUSE,HOUSE,GOOD,3,130.0,0,1.0,0.0,150.0,2.0,0.0,0.0,Oudenaarde,East Flanders,Flanders,Large
385000,1040,APARTMENT,APARTMENT,AS_NEW,2,105.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Large
425000,1000,APARTMENT,DUPLEX,GOOD,2,110.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
135000,4020,HOUSE,HOUSE,GOOD,4,70.0,0,1.0,0.0,48.0,2.0,0.0,0.0,Liège,Liège,Wallonia,Medium
525000,8300,APARTMENT,APARTMENT,GOOD,2,80.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Knokke-Heist,West Flanders,Flanders,Medium
675000,1180,HOUSE,HOUSE,TO_BE_DONE_UP,4,213.0,0,1.0,0.0,259.0,3.0,0.0,0.0,Uccle,Brussels Capital,Bruxelles-Capital,Very Large
349000,4910,HOUSE,HOUSE,GOOD,4,216.0,0,1.0,0.0,580.0,3.0,1.0,0.0,Theux,Liège,Wallonia,Very Large
535000,1082,HOUSE,HOUSE,AS_NEW,4,230.0,1,1.0,1.0,170.0,2.0,0.0,0.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital,Very Large
310000,2830,APARTMENT,APARTMENT,GOOD,3,133.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Willebroek,Antwerp,Flanders,Large
210000,1040,APARTMENT,APARTMENT,TO_RENOVATE,1,52.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Medium
456700,8501,HOUSE,HOUSE,GOOD,3,178.0,0,1.0,0.0,299.0,3.0,0.0,0.0,Kortrijk,West Flanders,Flanders,Large
229000,9600,HOUSE,HOUSE,TO_RENOVATE,3,167.0,0,1.0,1.0,653.0,3.0,0.0,0.0,Renaix,East Flanders,Flanders,Large
375000,3090,HOUSE,HOUSE,TO_BE_DONE_UP,3,135.0,0,1.0,1.0,385.0,3.0,0.0,0.0,Overijse,Flemish Brabant,Flanders,Large
375000,1082,APARTMENT,DUPLEX,AS_NEW,3,125.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital,Large
89000,4000,HOUSE,HOUSE,TO_RENOVATE,1,100.0,0,1.0,1.0,74.0,2.0,0.0,0.0,Liège,Liège,Wallonia,Medium
495000,1200,APARTMENT,APARTMENT,AS_NEW,2,105.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Lambert,Brussels Capital,Bruxelles-Capital,Large
338000,2018,APARTMENT,APARTMENT,GOOD,2,87.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Medium
765000,1150,HOUSE,HOUSE,TO_RENOVATE,4,214.0,0,1.0,0.0,505.0,3.0,0.0,0.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital,Very Large
279000,8460,HOUSE,BUNGALOW,TO_BE_DONE_UP,3,197.0,0,0.0,0.0,620.0,4.0,0.0,0.0,Oudenburg,West Flanders,Flanders,Large
324000,2400,HOUSE,HOUSE,TO_RENOVATE,2,153.0,0,1.0,0.0,537.0,3.0,0.0,0.0,Dessel,Antwerp,Flanders,Large
360820,8800,APARTMENT,APARTMENT,GOOD,2,118.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Roeselare,West Flanders,Flanders,Large
475000,2000,APARTMENT,APARTMENT,GOOD,3,145.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Large
375000,2320,APARTMENT,APARTMENT,GOOD,3,140.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Hoogstraten,Antwerp,Flanders,Large
420000,1082,HOUSE,HOUSE,AS_NEW,2,135.0,0,1.0,0.0,132.0,2.0,0.0,0.0,Berchem-Sainte-Agathe,Brussels Capital,Bruxelles-Capital,Large
219000,4100,HOUSE,HOUSE,GOOD,1,165.0,0,1.0,0.0,85.0,2.0,0.0,0.0,Seraing,Liège,Wallonia,Large
175000,3300,APARTMENT,GROUND_FLOOR,TO_RENOVATE,2,88.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Tienen,Flemish Brabant,Flanders,Medium
122340,8540,APARTMENT,FLAT_STUDIO,JUST_RENOVATED,1,34.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deerlijk,West Flanders,Flanders,Small
359000,1500,APARTMENT,APARTMENT,GOOD,2,95.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Halle,Flemish Brabant,Flanders,Medium
289000,9900,HOUSE,HOUSE,GOOD,3,128.0,0,1.0,0.0,193.0,3.0,0.0,0.0,Eeklo,East Flanders,Flanders,Large
335000,9100,APARTMENT,PENTHOUSE,AS_NEW,2,114.0,0,1.0,0.0,0.0,2.0,0.0,0.0,Sint-Niklaas,East Flanders,Flanders,Large
170000,8790,HOUSE,HOUSE,TO_RENOVATE,3,160.0,0,1.0,0.0,155.0,2.0,0.0,0.0,Waregem,West Flanders,Flanders,Large
310000,9050,APARTMENT,APARTMENT,AS_NEW,2,90.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
295000,1083,APARTMENT,APARTMENT,AS_NEW,2,90.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ganshoren,Brussels Capital,Bruxelles-Capital,Medium
695000,9000,APARTMENT,APARTMENT,GOOD,3,158.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Large
875000,1150,APARTMENT,PENTHOUSE,JUST_RENOVATED,2,187.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Woluwe-Saint-Pierre,Brussels Capital,Bruxelles-Capital,Large
659000,9400,HOUSE,HOUSE,AS_NEW,4,264.0,1,0.0,0.0,0.0,4.0,0.0,0.0,Ninove,East Flanders,Flanders,Very Large
535000,1790,HOUSE,HOUSE,AS_NEW,3,190.0,1,1.0,1.0,522.0,3.0,0.0,0.0,Affligem,Flemish Brabant,Flanders,Large
150000,2170,APARTMENT,APARTMENT,GOOD,1,72.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Antwerpen,Antwerp,Flanders,Medium
649900,2150,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,3,230.0,0,0.0,1.0,206.0,2.0,0.0,0.0,Borsbeek,Antwerp,Flanders,Very Large
486000,2870,APARTMENT,PENTHOUSE,GOOD,2,129.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Puurs-Sint-Amands,Antwerp,Flanders,Large
129000,4020,HOUSE,HOUSE,TO_BE_DONE_UP,4,145.0,0,1.0,0.0,54.0,2.0,1.0,0.0,Liège,Liège,Wallonia,Large
299000,4680,HOUSE,BUNGALOW,GOOD,3,105.0,1,1.0,0.0,418.0,4.0,0.0,0.0,Oupeye,Liège,Wallonia,Large
130000,6001,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,3,110.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Charleroi,Hainaut,Wallonia,Large
635000,1180,APARTMENT,APARTMENT,AS_NEW,3,132.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Uccle,Brussels Capital,Bruxelles-Capital,Large
625000,9000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4,150.0,0,0.0,0.0,44.0,2.0,0.0,0.0,Gent,East Flanders,Flanders,Large
189000,2060,APARTMENT,APARTMENT,JUST_RENOVATED,1,45.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Antwerpen,Antwerp,Flanders,Small
298000,9800,APARTMENT,DUPLEX,GOOD,2,106.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Deinze,East Flanders,Flanders,Large
309000,4000,HOUSE,HOUSE,GOOD,3,140.0,0,1.0,1.0,170.0,3.0,0.0,0.0,Liège,Liège,Wallonia,Large
745000,2800,HOUSE,HOUSE,AS_NEW,4,260.0,0,0.0,1.0,0.0,3.0,0.0,0.0,Mechelen,Antwerp,Flanders,Very Large
169000,4000,APARTMENT,APARTMENT,GOOD,2,94.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Liège,Liège,Wallonia,Medium
199500,1800,APARTMENT,APARTMENT,AS_NEW,1,51.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Vilvoorde,Flemish Brabant,Flanders,Medium
840000,1050,APARTMENT,APARTMENT,AS_NEW,3,173.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Ixelles,Brussels Capital,Bruxelles-Capital,Large
325000,2845,HOUSE,HOUSE,GOOD,3,161.0,0,1.0,0.0,195.0,3.0,0.0,0.0,Niel,Antwerp,Flanders,Large
210000,1080,APARTMENT,APARTMENT,GOOD,2,69.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Molenbeek-Saint-Jean,Brussels Capital,Bruxelles-Capital,Medium
240000,4030,HOUSE,HOUSE,GOOD,3,126.0,1,1.0,1.0,110.0,2.0,0.0,0.0,Liège,Liège,Wallonia,Large
440000,9850,HOUSE,VILLA,AS_NEW,3,141.0,1,0.0,1.0,309.0,3.0,0.0,0.0,Deinze,East Flanders,Flanders,Large
444000,1000,APARTMENT,APARTMENT,AS_NEW,2,104.0,1,1.0,0.0,0.0,4.0,0.0,1.0,Saint-Josse-ten-Noode,Brussels Capital,Bruxelles-Capital,Large
499000,8370,APARTMENT,APARTMENT,AS_NEW,2,82.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,West Flanders,Flanders,Medium
285000,5530,APARTMENT,APARTMENT,JUST_RENOVATED,3,116.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Yvoir,Namur,Wallonia,Large
289000,2400,APARTMENT,GROUND_FLOOR,GOOD,2,93.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Dessel,Antwerp,Flanders,Medium
530000,1140,APARTMENT,PENTHOUSE,AS_NEW,2,121.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Evere,Brussels Capital,Bruxelles-Capital,Large
155000,6747,HOUSE,HOUSE,TO_RENOVATE,3,120.0,0,0.0,1.0,160.0,3.0,0.0,0.0,Saint-Léger,Luxembourg,Wallonia,Large
398000,9050,APARTMENT,APARTMENT,GOOD,4,157.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Large
425500,1420,APARTMENT,APARTMENT,GOOD,3,138.0,0,1.0,0.0,0.0,4.0,0.0,1.0,Braine-l'Alleud,Walloon Brabant,Wallonia,Large
299000,8770,HOUSE,HOUSE,GOOD,3,144.0,0,0.0,0.0,322.0,3.0,0.0,0.0,Ingelmunster,West Flanders,Flanders,Large
249000,2650,APARTMENT,APARTMENT,GOOD,3,92.0,0,0.0,0.0,0.0,2.0,0.0,1.0,Edegem,Antwerp,Flanders,Medium
552491,8760,HOUSE,HOUSE,GOOD,3,207.0,1,0.0,0.0,736.0,3.0,0.0,0.0,Meulebeke,West Flanders,Flanders,Very Large
145000,8500,APARTMENT,FLAT_STUDIO,TO_RENOVATE,1,37.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Kortrijk,West Flanders,Flanders,Small
215000,9550,APARTMENT,GROUND_FLOOR,GOOD,2,81.0,0,1.0,1.0,0.0,2.0,0.0,1.0,Herzele,East Flanders,Flanders,Medium
389000,8680,HOUSE,HOUSE,AS_NEW,4,175.0,0,1.0,0.0,0.0,4.0,0.0,0.0,Koekelare,West Flanders,Flanders,Large
235000,9600,APARTMENT,APARTMENT,GOOD,3,130.0,0,1.0,0.0,0.0,3.0,0.0,1.0,Renaix,East Flanders,Flanders,Large
800000,1040,APARTMENT,PENTHOUSE,AS_NEW,2,137.0,1,1.0,0.0,0.0,3.0,0.0,1.0,Bruxelles,Brussels Capital,Bruxelles-Capital,Large
289000,8370,APARTMENT,APARTMENT,AS_NEW,2,88.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Blankenberge,West Flanders,Flanders,Medium
498000,1800,HOUSE,HOUSE,GOOD,4,218.0,0,1.0,0.0,299.0,3.0,0.0,0.0,Vilvoorde,Flemish Brabant,Flanders,Very Large
169000,8400,APARTMENT,APARTMENT,GOOD,2,77.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Oostende,West Flanders,Flanders,Medium
234950,9200,APARTMENT,APARTMENT,JUST_RENOVATED,1,56.0,0,0.0,0.0,0.0,2.0,0.0,0.0,Dendermonde,East Flanders,Flanders,Medium
325000,9940,HOUSE,HOUSE,TO_RENOVATE,3,115.0,0,0.0,0.0,238.0,3.0,0.0,0.0,Evergem,East Flanders,Flanders,Large
230000,9000,HOUSE,MIXED_USE_BUILDING,GOOD,1,58.0,0,0.0,0.0,60.0,2.0,0.0,1.0,Gent,East Flanders,Flanders,Medium
295000,8570,APARTMENT,APARTMENT,GOOD,2,86.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Anzegem,West Flanders,Flanders,Medium
410000,9940,APARTMENT,GROUND_FLOOR,AS_NEW,3,146.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Evergem,East Flanders,Flanders,Large
245000,8370,APARTMENT,APARTMENT,GOOD,2,85.0,1,1.0,0.0,0.0,2.0,0.0,1.0,Blankenberge,West Flanders,Flanders,Medium
199000,4800,HOUSE,HOUSE,GOOD,3,135.0,0,1.0,1.0,111.0,2.0,0.0,0.0,Verviers,Liège,Wallonia,Large
253000,8450,APARTMENT,APARTMENT,GOOD,2,65.0,0,1.0,0.0,0.0,2.0,0.0,1.0,Bredene,West Flanders,Flanders,Medium
